,prompt,chosen,rejected,diff,source_index
2510,I am," also a believer that when Gary Jeep runs your business, he triggers the right"," a writer, so I couldn't really have any idea what I was thinking.<",0.9980207343469374,167
2511,I am," also a believer that when Gary Jeep runs your business, he triggers the right"," a h&b and my dearest mian, my dear Jacob Jones,",0.003326117992401012,167
2512,I am," also a believer that when Gary Jeep runs your business, he triggers the right", currently renting a copy of this DVD for about $4 and the movie has only,0.9917334564961493,167
2513,I am," also a believer that when Gary Jeep runs your business, he triggers the right", all for action films and all but capturing these people in pictures of their invention.,0.0011065006256103516,167
2514,I am," a h&b and my dearest mian, my dear Jacob Jones,"," a writer, so I couldn't really have any idea what I was thinking.<",0.9946946163545364,167
2515,I am, currently renting a copy of this DVD for about $4 and the movie has only," a writer, so I couldn't really have any idea what I was thinking.<",0.0062872778507881,167
2516,I am, all for action films and all but capturing these people in pictures of their invention.," a writer, so I couldn't really have any idea what I was thinking.<",0.996914233721327,167
2517,I am," a h&b and my dearest mian, my dear Jacob Jones,", currently renting a copy of this DVD for about $4 and the movie has only,0.9884073385037483,167
2518,I am, all for action films and all but capturing these people in pictures of their invention.," a h&b and my dearest mian, my dear Jacob Jones,",0.0022196173667906605,167
2519,I am, all for action films and all but capturing these people in pictures of their invention., currently renting a copy of this DVD for about $4 and the movie has only,0.990626955870539,167
2520,I am, intrigued by Purelys' theories and abilities! I am also a big fan of, trying to figure out who this mangled oldie popcorn is. The blonde woman,0.9981145106721669,168
2521,I am, intrigued by Purelys' theories and abilities! I am also a big fan of, kidding.<br /><br />So the shortening of the title marks the,0.9936223691329359,168
2522,I am, intrigued by Purelys' theories and abilities! I am also a big fan of, also a fan of Curvy Kate and some of the Housewives I know.,0.00039935111999500617,168
2523,I am, intrigued by Purelys' theories and abilities! I am also a big fan of," now over the running for THE SINGERS, and I have two other outstanding",0.0014207959175107643,168
2524,I am," deeply grateful to Mr. Hitchcock for containing it, and to actress Barbara Bonnet", intrigued by Purelys' theories and abilities! I am also a big fan of,3.5822391510009766e-05,168
2525,I am, kidding.<br /><br />So the shortening of the title marks the, trying to figure out who this mangled oldie popcorn is. The blonde woman,0.004492141539231,168
2526,I am, also a fan of Curvy Kate and some of the Housewives I know., trying to figure out who this mangled oldie popcorn is. The blonde woman,0.9977151595521719,168
2527,I am," now over the running for THE SINGERS, and I have two other outstanding", trying to figure out who this mangled oldie popcorn is. The blonde woman,0.9966937147546562,168
2528,I am," deeply grateful to Mr. Hitchcock for containing it, and to actress Barbara Bonnet", trying to figure out who this mangled oldie popcorn is. The blonde woman,0.998150333063677,168
2529,I am, also a fan of Curvy Kate and some of the Housewives I know., kidding.<br /><br />So the shortening of the title marks the,0.9932230180129409,168
2530,I am," now over the running for THE SINGERS, and I have two other outstanding", kidding.<br /><br />So the shortening of the title marks the,0.9922015732154251,168
2531,I am," deeply grateful to Mr. Hitchcock for containing it, and to actress Barbara Bonnet", kidding.<br /><br />So the shortening of the title marks the,0.9936581915244459,168
2532,I am, also a fan of Curvy Kate and some of the Housewives I know.," now over the running for THE SINGERS, and I have two other outstanding",0.0010214447975157581,168
2533,I am," deeply grateful to Mr. Hitchcock for containing it, and to actress Barbara Bonnet", also a fan of Curvy Kate and some of the Housewives I know.,0.00043517351150501593,168
2534,I am," deeply grateful to Mr. Hitchcock for containing it, and to actress Barbara Bonnet"," now over the running for THE SINGERS, and I have two other outstanding",0.001456618309020774,168
2535,Considering that this movie," is daily watched with the masses in the Ministry of defence out on the beat,", is basically hoping to draw attention from Pope Francis' lamented Cuban of course. Aside,0.9959468122106047,169
2536,Considering that this movie, doesn't have any one thing or people acting for the whole family it's all, is basically hoping to draw attention from Pope Francis' lamented Cuban of course. Aside,0.9893823142629118,169
2537,Considering that this movie," has the ability to be very realistic, I can't help but marvel at its", is basically hoping to draw attention from Pope Francis' lamented Cuban of course. Aside,0.997508394299075,169
2538,Considering that this movie," aired on Syfans on one cable outlet, I figured that it had to", is basically hoping to draw attention from Pope Francis' lamented Cuban of course. Aside,0.9936380858998747,169
2539,Considering that this movie," was a main-issue of Harry Potter and the Half-Blood Prince, I", is basically hoping to draw attention from Pope Francis' lamented Cuban of course. Aside,0.003678479930386,169
2540,Considering that this movie," is daily watched with the masses in the Ministry of defence out on the beat,", doesn't have any one thing or people acting for the whole family it's all,0.006564497947692871,169
2541,Considering that this movie," has the ability to be very realistic, I can't help but marvel at its"," is daily watched with the masses in the Ministry of defence out on the beat,",0.001561582088470348,169
2542,Considering that this movie," is daily watched with the masses in the Ministry of defence out on the beat,"," aired on Syfans on one cable outlet, I figured that it had to",0.0023087263107299805,169
2543,Considering that this movie," is daily watched with the masses in the Ministry of defence out on the beat,"," was a main-issue of Harry Potter and the Half-Blood Prince, I",0.9922683322802186,169
2544,Considering that this movie," has the ability to be very realistic, I can't help but marvel at its", doesn't have any one thing or people acting for the whole family it's all,0.008126080036163219,169
2545,Considering that this movie," aired on Syfans on one cable outlet, I figured that it had to", doesn't have any one thing or people acting for the whole family it's all,0.004255771636962891,169
2546,Considering that this movie, doesn't have any one thing or people acting for the whole family it's all," was a main-issue of Harry Potter and the Half-Blood Prince, I",0.9857038343325257,169
2547,Considering that this movie," has the ability to be very realistic, I can't help but marvel at its"," aired on Syfans on one cable outlet, I figured that it had to",0.0038703083992003284,169
2548,Considering that this movie," has the ability to be very realistic, I can't help but marvel at its"," was a main-issue of Harry Potter and the Half-Blood Prince, I",0.993829914368689,169
2549,Considering that this movie," aired on Syfans on one cable outlet, I figured that it had to"," was a main-issue of Harry Potter and the Half-Blood Prince, I",0.9899596059694886,169
2550,"Yes, indeed, it could have"," been if guns weren't the most deadly weapon, that a Division Commander just about"," helped popularizes the phrase, ""The Love Machine"", whose melodramatic",0.057564377784729115,170
2551,"Yes, indeed, it could have", been one of the the most fascinating nude comedies in america history. <," helped popularizes the phrase, ""The Love Machine"", whose melodramatic",0.07037854194641113,170
2552,"Yes, indeed, it could have"," helped popularizes the phrase, ""The Love Machine"", whose melodramatic", been a very good film!After Meg Gilroy makes us believe that she did,0.9200820843689144,170
2553,"Yes, indeed, it could have"," helped popularizes the phrase, ""The Love Machine"", whose melodramatic"," been a big disappointment, if the story was the biggest hokey Hollywood film",0.9260203414014541,170
2554,"Yes, indeed, it could have"," helped popularizes the phrase, ""The Love Machine"", whose melodramatic", been even worse. Seeing as Julie's husband is a star in great roles such,0.9260155986994504,170
2555,"Yes, indeed, it could have", been one of the the most fascinating nude comedies in america history. <," been if guns weren't the most deadly weapon, that a Division Commander just about",0.012814164161682018,170
2556,"Yes, indeed, it could have"," been if guns weren't the most deadly weapon, that a Division Commander just about", been a very good film!After Meg Gilroy makes us believe that she did,0.9776464621536435,170
2557,"Yes, indeed, it could have"," been if guns weren't the most deadly weapon, that a Division Commander just about"," been a big disappointment, if the story was the biggest hokey Hollywood film",0.9835847191861832,170
2558,"Yes, indeed, it could have"," been if guns weren't the most deadly weapon, that a Division Commander just about", been even worse. Seeing as Julie's husband is a star in great roles such,0.9835799764841795,170
2559,"Yes, indeed, it could have", been one of the the most fascinating nude comedies in america history. <, been a very good film!After Meg Gilroy makes us believe that she did,0.9904606263153255,170
2560,"Yes, indeed, it could have", been one of the the most fascinating nude comedies in america history. <," been a big disappointment, if the story was the biggest hokey Hollywood film",0.9963988833478652,170
2561,"Yes, indeed, it could have", been one of the the most fascinating nude comedies in america history. <, been even worse. Seeing as Julie's husband is a star in great roles such,0.9963941406458615,170
2562,"Yes, indeed, it could have", been a very good film!After Meg Gilroy makes us believe that she did," been a big disappointment, if the story was the biggest hokey Hollywood film",0.005938257032539701,170
2563,"Yes, indeed, it could have", been a very good film!After Meg Gilroy makes us believe that she did, been even worse. Seeing as Julie's husband is a star in great roles such,0.0059335143305361,170
2564,"Yes, indeed, it could have", been even worse. Seeing as Julie's husband is a star in great roles such," been a big disappointment, if the story was the biggest hokey Hollywood film",4.74270200360007e-06,170
2565,Closer to, him/her like Harry Truman to John Wayne...)and make up for most of, reality than I thought it might have been.<br /><br />The performances,0.0001207590103149414,171
2566,Closer to, him/her like Harry Truman to John Wayne...)and make up for most of," home, Cinemax finally tried to make us feel that picture in the film case",0.011862337589263805,171
2567,Closer to, him/her like Harry Truman to John Wayne...)and make up for most of," anything in the hundreds of foot range, I could tell that a black giant was",0.9894346864894032,171
2568,Closer to, him/her like Harry Truman to John Wayne...)and make up for most of, home. And that's just to show how feet ask the hard questions.<br,0.0012260079383850098,171
2569,Closer to, him/her like Harry Truman to John Wayne...)and make up for most of," the Life may have made such a boatload of money...""ol' belt you",0.9886659095063806,171
2570,Closer to, reality than I thought it might have been.<br /><br />The performances," home, Cinemax finally tried to make us feel that picture in the film case",0.011741578578948864,171
2571,Closer to, reality than I thought it might have been.<br /><br />The performances," anything in the hundreds of foot range, I could tell that a black giant was",0.9893139274790883,171
2572,Closer to, reality than I thought it might have been.<br /><br />The performances, home. And that's just to show how feet ask the hard questions.<br,0.0011052489280700684,171
2573,Closer to, reality than I thought it might have been.<br /><br />The performances," the Life may have made such a boatload of money...""ol' belt you",0.9885451504960656,171
2574,Closer to," home, Cinemax finally tried to make us feel that picture in the film case"," anything in the hundreds of foot range, I could tell that a black giant was",0.9775723489001394,171
2575,Closer to, home. And that's just to show how feet ask the hard questions.<br," home, Cinemax finally tried to make us feel that picture in the film case",0.010636329650878795,171
2576,Closer to," home, Cinemax finally tried to make us feel that picture in the film case"," the Life may have made such a boatload of money...""ol' belt you",0.9768035719171168,171
2577,Closer to, home. And that's just to show how feet ask the hard questions.<br," anything in the hundreds of foot range, I could tell that a black giant was",0.9882086785510182,171
2578,Closer to," the Life may have made such a boatload of money...""ol' belt you"," anything in the hundreds of foot range, I could tell that a black giant was",0.0007687769830227002,171
2579,Closer to, home. And that's just to show how feet ask the hard questions.<br," the Life may have made such a boatload of money...""ol' belt you",0.9874399015679955,171
2580,Hilariously obvious, and hilarious. Director Burston never get a chance to get involved with something absolutely,", IMO (if you could throw the word ""Trip"" in a",0.8962938287295401,172
2581,Hilariously obvious,", IMO (if you could throw the word ""Trip"" in a"," -- and to be honest, Kelly Clarkson played so poorly in his role as European",0.0044452837319114,172
2582,Hilariously obvious, and thought provoking writing and acting expose the nonchalancy and melodrama of,", IMO (if you could throw the word ""Trip"" in a",0.9934206106700003,172
2583,Hilariously obvious," at first, but then it becomes apparent that both the film's heads have come",", IMO (if you could throw the word ""Trip"" in a",0.9899821975268425,172
2584,Hilariously obvious,", IMO (if you could throw the word ""Trip"" in a"," there's a legitimate scare sequence in the movie, but it was too much.",0.0043013120302930995,172
2585,Hilariously obvious, and hilarious. Director Burston never get a chance to get involved with something absolutely," -- and to be honest, Kelly Clarkson played so poorly in his role as European",0.9007391124614516,172
2586,Hilariously obvious, and thought provoking writing and acting expose the nonchalancy and melodrama of, and hilarious. Director Burston never get a chance to get involved with something absolutely,0.0971267819404602,172
2587,Hilariously obvious," at first, but then it becomes apparent that both the film's heads have come", and hilarious. Director Burston never get a chance to get involved with something absolutely,0.09368836879730236,172
2588,Hilariously obvious, and hilarious. Director Burston never get a chance to get involved with something absolutely," there's a legitimate scare sequence in the movie, but it was too much.",0.9005951407598333,172
2589,Hilariously obvious, and thought provoking writing and acting expose the nonchalancy and melodrama of," -- and to be honest, Kelly Clarkson played so poorly in his role as European",0.9978658944019118,172
2590,Hilariously obvious," at first, but then it becomes apparent that both the film's heads have come"," -- and to be honest, Kelly Clarkson played so poorly in his role as European",0.9944274812587539,172
2591,Hilariously obvious," there's a legitimate scare sequence in the movie, but it was too much."," -- and to be honest, Kelly Clarkson played so poorly in his role as European",0.00014397170161829992,172
2592,Hilariously obvious, and thought provoking writing and acting expose the nonchalancy and melodrama of," at first, but then it becomes apparent that both the film's heads have come",0.003438413143157848,172
2593,Hilariously obvious, and thought provoking writing and acting expose the nonchalancy and melodrama of," there's a legitimate scare sequence in the movie, but it was too much.",0.9977219227002935,172
2594,Hilariously obvious," at first, but then it becomes apparent that both the film's heads have come"," there's a legitimate scare sequence in the movie, but it was too much.",0.9942835095571356,172
2595,Maybe you shouldn't," take your camera Lightstar, go do it yourself, ""quite right"" folks", go on spewing your canned tirades there - get outta here Mike.,0.0026479193475098,173
2596,Maybe you shouldn't, say much that may be confusing.<|endoftext|>, go on spewing your canned tirades there - get outta here Mike.,0.0014278672169894,173
2597,Maybe you shouldn't, expect the same over movie quality. In my opinion this will make it harder for, go on spewing your canned tirades there - get outta here Mike.,0.0025626886636018996,173
2598,Maybe you shouldn't, go on spewing your canned tirades there - get outta here Mike., pay my rent. I don't think I'll be able to rent anything else,6.675254553000247e-07,173
2599,Maybe you shouldn't, go on spewing your canned tirades there - get outta here Mike., sit back and enjoy this pile of crap.<|endoftext|>,6.209593266200022e-06,173
2600,Maybe you shouldn't," take your camera Lightstar, go do it yourself, ""quite right"" folks", say much that may be confusing.<|endoftext|>,0.0012200521305204002,173
2601,Maybe you shouldn't," take your camera Lightstar, go do it yourself, ""quite right"" folks", expect the same over movie quality. In my opinion this will make it harder for,8.52306839079003e-05,173
2602,Maybe you shouldn't," take your camera Lightstar, go do it yourself, ""quite right"" folks", pay my rent. I don't think I'll be able to rent anything else,0.0026485868729651,173
2603,Maybe you shouldn't," take your camera Lightstar, go do it yourself, ""quite right"" folks", sit back and enjoy this pile of crap.<|endoftext|>,0.002654128940776,173
2604,Maybe you shouldn't, expect the same over movie quality. In my opinion this will make it harder for, say much that may be confusing.<|endoftext|>,0.0011348214466124999,173
2605,Maybe you shouldn't, say much that may be confusing.<|endoftext|>, pay my rent. I don't think I'll be able to rent anything else,0.0014285347424446999,173
2606,Maybe you shouldn't, say much that may be confusing.<|endoftext|>, sit back and enjoy this pile of crap.<|endoftext|>,0.0014340768102555999,173
2607,Maybe you shouldn't, expect the same over movie quality. In my opinion this will make it harder for, pay my rent. I don't think I'll be able to rent anything else,0.0025633561890571997,173
2608,Maybe you shouldn't, expect the same over movie quality. In my opinion this will make it harder for, sit back and enjoy this pile of crap.<|endoftext|>,0.0025688982568680997,173
2609,Maybe you shouldn't, pay my rent. I don't think I'll be able to rent anything else, sit back and enjoy this pile of crap.<|endoftext|>,5.542067810899998e-06,173
2610,I could never," really know whether he was going to be prepared for being turned around, try as", understand their reaction. About a third see Mystery Science Theater 3000 reviews in the cable,0.0005304502556101,174
2611,I could never," really know whether he was going to be prepared for being turned around, try as", bring myself to ever watch this movie again unless I wanted to be in charge.,0.0005369029822759,174
2612,I could never, come up with the dross horse scene in the needles. Play it straight now," really know whether he was going to be prepared for being turned around, try as",0.0005196511046961,174
2613,I could never, for the life have run away and become a porn producer. I was scared there," really know whether he was going to be prepared for being turned around, try as",0.0008791593136266,174
2614,I could never," really know whether he was going to be prepared for being turned around, try as"," walk with Joe anywhere, let alone this plantation--he just walked for long stretches",0.0005631623207592,174
2615,I could never, understand their reaction. About a third see Mystery Science Theater 3000 reviews in the cable, bring myself to ever watch this movie again unless I wanted to be in charge.,6.4527266657999054e-06,174
2616,I could never, come up with the dross horse scene in the needles. Play it straight now, understand their reaction. About a third see Mystery Science Theater 3000 reviews in the cable,0.0010501013603062001,174
2617,I could never, for the life have run away and become a porn producer. I was scared there, understand their reaction. About a third see Mystery Science Theater 3000 reviews in the cable,0.0014096095692367,174
2618,I could never, understand their reaction. About a third see Mystery Science Theater 3000 reviews in the cable," walk with Joe anywhere, let alone this plantation--he just walked for long stretches",3.2712065149099936e-05,174
2619,I could never, come up with the dross horse scene in the needles. Play it straight now, bring myself to ever watch this movie again unless I wanted to be in charge.,0.0010565540869719998,174
2620,I could never, for the life have run away and become a porn producer. I was scared there, bring myself to ever watch this movie again unless I wanted to be in charge.,0.0014160622959025,174
2621,I could never, bring myself to ever watch this movie again unless I wanted to be in charge.," walk with Joe anywhere, let alone this plantation--he just walked for long stretches",2.625933848330003e-05,174
2622,I could never, for the life have run away and become a porn producer. I was scared there, come up with the dross horse scene in the needles. Play it straight now,0.0003595082089305,174
2623,I could never, come up with the dross horse scene in the needles. Play it straight now," walk with Joe anywhere, let alone this plantation--he just walked for long stretches",0.0010828134254553,174
2624,I could never, for the life have run away and become a porn producer. I was scared there," walk with Joe anywhere, let alone this plantation--he just walked for long stretches",0.0014423216343857998,174
2625,Horrible film with," Donald Sutherland. No suspense, nothing taught. Sutherland is just passable, but", a terrible script. **2/10<br /><br /><|endoftext|>,1.6539706848999781e-06,175
2626,Horrible film with, a terrible script. **2/10<br /><br /><|endoftext|>," images of slaughter, chaos and terrible photography, in an attempt to shed light to",4.5436900109995914e-07,175
2627,Horrible film with," a light heart, but gross... I've seen more horror films and this is", a terrible script. **2/10<br /><br /><|endoftext|>,1.7689308152000647e-06,175
2628,Horrible film with, low-key material.<br /><br />It quite clever that the local, a terrible script. **2/10<br /><br /><|endoftext|>,4.67547215520002e-06,175
2629,Horrible film with, a terrible script. **2/10<br /><br /><|endoftext|>," a pretty good script, but other than that, these items are completely wasted.",5.692709239993408e-08,175
2630,Horrible film with," Donald Sutherland. No suspense, nothing taught. Sutherland is just passable, but"," images of slaughter, chaos and terrible photography, in an attempt to shed light to",2.1083396859999373e-06,175
2631,Horrible film with," a light heart, but gross... I've seen more horror films and this is"," Donald Sutherland. No suspense, nothing taught. Sutherland is just passable, but",1.1496013030008658e-07,175
2632,Horrible film with, low-key material.<br /><br />It quite clever that the local," Donald Sutherland. No suspense, nothing taught. Sutherland is just passable, but",3.021501470300042e-06,175
2633,Horrible film with," Donald Sutherland. No suspense, nothing taught. Sutherland is just passable, but"," a pretty good script, but other than that, these items are completely wasted.",1.7108977772999122e-06,175
2634,Horrible film with," a light heart, but gross... I've seen more horror films and this is"," images of slaughter, chaos and terrible photography, in an attempt to shed light to",2.223299816300024e-06,175
2635,Horrible film with, low-key material.<br /><br />It quite clever that the local," images of slaughter, chaos and terrible photography, in an attempt to shed light to",5.1298411562999795e-06,175
2636,Horrible film with," a pretty good script, but other than that, these items are completely wasted."," images of slaughter, chaos and terrible photography, in an attempt to shed light to",3.9744190870002506e-07,175
2637,Horrible film with, low-key material.<br /><br />It quite clever that the local," a light heart, but gross... I've seen more horror films and this is",2.9065413399999556e-06,175
2638,Horrible film with," a light heart, but gross... I've seen more horror films and this is"," a pretty good script, but other than that, these items are completely wasted.",1.8258579075999988e-06,175
2639,Horrible film with, low-key material.<br /><br />It quite clever that the local," a pretty good script, but other than that, these items are completely wasted.",4.732399247599954e-06,175
2640,This movie is," an excellent take on American hazards. There's not a trickery or ""no", being talked about by all the mainstream Hollywood that can't seem to raise the issue,0.9959598749410362,176
2641,This movie is," an excellent take on American hazards. There's not a trickery or ""no", one of those 'good but bad' movies in which a movie has a good,0.9983018507482485,176
2642,This movie is," an excellent take on American hazards. There's not a trickery or ""no"," unbalanced and unsatisfying, extremely depressing and totally unbelievable. I was just too",0.9984378299559467,176
2643,This movie is," an excellent take on American hazards. There's not a trickery or ""no", by far the worst I've seen in a long time. Just having to count,0.9984396646614186,176
2644,This movie is," an excellent take on American hazards. There's not a trickery or ""no", so bad I'm giving it *1 out of 10 because it has the most,0.998445879551582,176
2645,This movie is, being talked about by all the mainstream Hollywood that can't seem to raise the issue, one of those 'good but bad' movies in which a movie has a good,0.0023419758072123,176
2646,This movie is, being talked about by all the mainstream Hollywood that can't seem to raise the issue," unbalanced and unsatisfying, extremely depressing and totally unbelievable. I was just too",0.0024779550149105004,176
2647,This movie is, being talked about by all the mainstream Hollywood that can't seem to raise the issue, by far the worst I've seen in a long time. Just having to count,0.0024797897203825002,176
2648,This movie is, being talked about by all the mainstream Hollywood that can't seem to raise the issue, so bad I'm giving it *1 out of 10 because it has the most,0.0024860046105459003,176
2649,This movie is, one of those 'good but bad' movies in which a movie has a good," unbalanced and unsatisfying, extremely depressing and totally unbelievable. I was just too",0.00013597920769819994,176
2650,This movie is, one of those 'good but bad' movies in which a movie has a good, by far the worst I've seen in a long time. Just having to count,0.00013781391317019991,176
2651,This movie is, one of those 'good but bad' movies in which a movie has a good, so bad I'm giving it *1 out of 10 because it has the most,0.00014402880333359998,176
2652,This movie is," unbalanced and unsatisfying, extremely depressing and totally unbelievable. I was just too", by far the worst I've seen in a long time. Just having to count,1.8347054719999737e-06,176
2653,This movie is," unbalanced and unsatisfying, extremely depressing and totally unbelievable. I was just too", so bad I'm giving it *1 out of 10 because it has the most,8.049595635400042e-06,176
2654,This movie is, by far the worst I've seen in a long time. Just having to count, so bad I'm giving it *1 out of 10 because it has the most,6.2148901634000685e-06,176
2655,I gave this, movie a 9 out of 10.<br /><br />The people who say, thoroughly uneven performance a 3.<|endoftext|>,0.9981317167403176,177
2656,I gave this, movie a 9 out of 10.<br /><br />The people who say, to my Hollywood husband who told me I couldn't get thru it. OMG the,0.9981115888804197,177
2657,I gave this, movie a 9 out of 10.<br /><br />The people who say," movie a 10, but unfortunately only very few feel like taking this process seriously,",0.8970362991094589,177
2658,I gave this, movie a 9 out of 10.<br /><br />The people who say, movie 6 out of 10. I never noticed much of Boss or Mutroponte,0.9975426556775346,177
2659,I gave this, movie a 9 out of 10.<br /><br />The people who say," a 1 out of 10 because of the atmosphere, no nudity, and the preach",0.9981331100570969,177
2660,I gave this, to my Hollywood husband who told me I couldn't get thru it. OMG the, thoroughly uneven performance a 3.<|endoftext|>,2.0127859897900056e-05,177
2661,I gave this," movie a 10, but unfortunately only very few feel like taking this process seriously,", thoroughly uneven performance a 3.<|endoftext|>,0.1010954176308587,177
2662,I gave this, movie 6 out of 10. I never noticed much of Boss or Mutroponte, thoroughly uneven performance a 3.<|endoftext|>,0.000589061062783,177
2663,I gave this, thoroughly uneven performance a 3.<|endoftext|>," a 1 out of 10 because of the atmosphere, no nudity, and the preach",1.3933167792999808e-06,177
2664,I gave this," movie a 10, but unfortunately only very few feel like taking this process seriously,", to my Hollywood husband who told me I couldn't get thru it. OMG the,0.1010752897709608,177
2665,I gave this, movie 6 out of 10. I never noticed much of Boss or Mutroponte, to my Hollywood husband who told me I couldn't get thru it. OMG the,0.0005689332028851,177
2666,I gave this, to my Hollywood husband who told me I couldn't get thru it. OMG the," a 1 out of 10 because of the atmosphere, no nudity, and the preach",2.1521176677200037e-05,177
2667,I gave this," movie a 10, but unfortunately only very few feel like taking this process seriously,", movie 6 out of 10. I never noticed much of Boss or Mutroponte,0.1005063565680757,177
2668,I gave this," movie a 10, but unfortunately only very few feel like taking this process seriously,"," a 1 out of 10 because of the atmosphere, no nudity, and the preach",0.101096810947638,177
2669,I gave this, movie 6 out of 10. I never noticed much of Boss or Mutroponte," a 1 out of 10 because of the atmosphere, no nudity, and the preach",0.0005904543795623,177
2670,I jumped at the chance to, see this because Kent Shaw is hilarious in this obnoxious old guy role. Shaw lets, pound some glittery lesbian into a support bag (its lemon meringue nothing,0.3149951696395874,178
2671,I jumped at the chance to," see this subplot out, and thought I was very good at sitting back and", pound some glittery lesbian into a support bag (its lemon meringue nothing,0.3141174912452699,178
2672,I jumped at the chance to," meet Murder Shepherd from '80s comedies and impressed, awe, and male", pound some glittery lesbian into a support bag (its lemon meringue nothing,0.31485295295715343,178
2673,I jumped at the chance to, see this movie and manage to pull my hair out and may I say this is, pound some glittery lesbian into a support bag (its lemon meringue nothing,0.3149367570877074,178
2674,I jumped at the chance to, pound some glittery lesbian into a support bag (its lemon meringue nothing, share her tits. An infuriatingly painful experience! After reading the horrible reviews,0.682896291720681,178
2675,I jumped at the chance to, see this because Kent Shaw is hilarious in this obnoxious old guy role. Shaw lets," see this subplot out, and thought I was very good at sitting back and",0.0008776783943175159,178
2676,I jumped at the chance to, see this because Kent Shaw is hilarious in this obnoxious old guy role. Shaw lets," meet Murder Shepherd from '80s comedies and impressed, awe, and male",0.000142216682433971,178
2677,I jumped at the chance to, see this because Kent Shaw is hilarious in this obnoxious old guy role. Shaw lets, see this movie and manage to pull my hair out and may I say this is,5.8412551879993835e-05,178
2678,I jumped at the chance to, see this because Kent Shaw is hilarious in this obnoxious old guy role. Shaw lets, share her tits. An infuriatingly painful experience! After reading the horrible reviews,0.9978914613602684,178
2679,I jumped at the chance to," meet Murder Shepherd from '80s comedies and impressed, awe, and male"," see this subplot out, and thought I was very good at sitting back and",0.0007354617118835449,178
2680,I jumped at the chance to, see this movie and manage to pull my hair out and may I say this is," see this subplot out, and thought I was very good at sitting back and",0.0008192658424375221,178
2681,I jumped at the chance to," see this subplot out, and thought I was very good at sitting back and", share her tits. An infuriatingly painful experience! After reading the horrible reviews,0.9970137829659509,178
2682,I jumped at the chance to, see this movie and manage to pull my hair out and may I say this is," meet Murder Shepherd from '80s comedies and impressed, awe, and male",8.380413055397717e-05,178
2683,I jumped at the chance to," meet Murder Shepherd from '80s comedies and impressed, awe, and male", share her tits. An infuriatingly painful experience! After reading the horrible reviews,0.9977492446778344,178
2684,I jumped at the chance to, see this movie and manage to pull my hair out and may I say this is, share her tits. An infuriatingly painful experience! After reading the horrible reviews,0.9978330488083884,178
2685,The perfect murder is fo,"iled only in kind, and their family is murdered in surprise! I wonder if",iled when they suspect an increasingly insane Frank Apuzzo. Their killing plan consists,0.9765988439321517,179
2686,The perfect murder is fo,iled when they suspect an increasingly insane Frank Apuzzo. Their killing plan consists,"iled with the combination of dysentery, help from a local family and terrorists",0.001438997685909299,179
2687,The perfect murder is fo,iled or done by an innocent creature who is able to imitate the classic murder of,iled when they suspect an increasingly insane Frank Apuzzo. Their killing plan consists,0.9730205982923509,179
2688,The perfect murder is fo,iled when they suspect an increasingly insane Frank Apuzzo. Their killing plan consists,iled when two rivals castrated Arthur Soderbergh (Ben Kingsley),0.0083936406299472,179
2689,The perfect murder is fo,iled when they suspect an increasingly insane Frank Apuzzo. Their killing plan consists,isted upon you by a War Movie movie narrator's notebook. In his book Kevin,0.0067675607278944,179
2690,The perfect murder is fo,"iled only in kind, and their family is murdered in surprise! I wonder if","iled with the combination of dysentery, help from a local family and terrorists",0.978037841618061,179
2691,The perfect murder is fo,"iled only in kind, and their family is murdered in surprise! I wonder if",iled or done by an innocent creature who is able to imitate the classic murder of,0.0035782456398008033,179
2692,The perfect murder is fo,"iled only in kind, and their family is murdered in surprise! I wonder if",iled when two rivals castrated Arthur Soderbergh (Ben Kingsley),0.9849924845620989,179
2693,The perfect murder is fo,"iled only in kind, and their family is murdered in surprise! I wonder if",isted upon you by a War Movie movie narrator's notebook. In his book Kevin,0.9833664046600461,179
2694,The perfect murder is fo,iled or done by an innocent creature who is able to imitate the classic murder of,"iled with the combination of dysentery, help from a local family and terrorists",0.9744595959782602,179
2695,The perfect murder is fo,"iled with the combination of dysentery, help from a local family and terrorists",iled when two rivals castrated Arthur Soderbergh (Ben Kingsley),0.0069546429440379,179
2696,The perfect murder is fo,"iled with the combination of dysentery, help from a local family and terrorists",isted upon you by a War Movie movie narrator's notebook. In his book Kevin,0.005328563041985101,179
2697,The perfect murder is fo,iled or done by an innocent creature who is able to imitate the classic murder of,iled when two rivals castrated Arthur Soderbergh (Ben Kingsley),0.9814142389222981,179
2698,The perfect murder is fo,iled or done by an innocent creature who is able to imitate the classic murder of,isted upon you by a War Movie movie narrator's notebook. In his book Kevin,0.9797881590202453,179
2699,The perfect murder is fo,isted upon you by a War Movie movie narrator's notebook. In his book Kevin,iled when two rivals castrated Arthur Soderbergh (Ben Kingsley),0.0016260799020527995,179
2700,"Well,", I've enjoyed this very much.<br /><br />It's an intelligent," I didn't plan on this very much, we're sure there's a price",0.9962398076895623,180
2701,"Well,"," I didn't plan on this very much, we're sure there's a price"," I'm a little late to sleep the whole thing out, but I was still",0.0004559794906526999,180
2702,"Well,"," however, that's part of the message that preceded the film! The film is"," I didn't plan on this very much, we're sure there's a price",0.9938084746245296,180
2703,"Well,", the internet worsens to make the world incapable of a vacuous or shrill," I didn't plan on this very much, we're sure there's a price",0.0026106012519449,180
