,prompt,chosen,rejected,diff,source_index
2007,The animation looks like, it's being filmed in a gorgeous straight edge. I do very little animating, a lot of improvisations contributed to public frustration. The story is completely unfair to,0.00198691355763,2007
2008,Shaggy, provides a vital emotional sacrifice to the characters.<br /><br />The script,", yes. Mostly Sex Creepers. A Hollywood hooligan plot. Psych",0.9959905662108214,2008
2009,I am," fond of Mickey as a movie but this movie had horror elements to it too,"," not sure if this is an?, but I thought it through. However,",0.02804809808731079,2009
2010,As a mother of 2," kids (2 kids, 3 girls, 1 boy) I was going to half"," kids, I'm now questioning why I'd think kids need an English teacher when",0.0020466460846364,2010
2011,"I thought ""What's New Sco","oby Doo,"" I hope this isn't strictly the same episode so I shall","oby Doo"" so thoroughly bad that I always think I've one of these",0.007758081308566,2011
2012,I have grown," an urge to like the movie, and to love the novel. To know that", up in a very secure European island where corruption is a grating reality of their,0.014489829540252575,2012
2013,What a," huge mystery its like. There is a whole lot of YKK-y,"," nonsense that is! Please let me convince you, Mini Leader's little truckie",0.00429842970334,2013
2014,If you don't,". No matter how difficult your technical skills are or put them behind schlock,"," want to watch Tarzan no matter what you do, skip it... And for",1.568329753349996e-05,2014
2015,I cannot believe that I wasted five," years of my life,"" she says, still. ""It is unbearable to see", hours of my life making this. Giving that much money to a top seedy,6.3089537434000195e-06,2015
2016,the writing of the," movie was at times a little off."" Well... I do, but there was"," script was also not easy, as it's pretty obvious that no matter what would",0.992583872983232,2016
2017,Come on! Get over with," calling this show ""skeleton ball"" and do not waste your time watching films", this silly look at life to begin with! This plot has been so intriguing and,5.5122654884999425e-06,2017
2018,Where to begin? <,br /><br />The first fantasy I ever sat through was a Harry Potter,"br /><br />First Mind, where does it begin?<br /",0.0033249012194573996,2018
2019,The first half hour or," so was hell of a ride until I entered the theater, and for all int", so focuses on the brooding Mona Jean who just wants some action. She,0.995076721883379,2019
2020,Spoiler warning.<br /><br," />Did these guys actually make this? - YES, sure does. As for"," />Naturally, I say ""really"" cause any movie about drugs and ticks is",0.9927427056245507,2020
2021,Chinese Ghost Story III is a," phenomenal interpretation of a truly excellent novel. James Fraser, an acclaimed academic and film", great movie. The story is about a researcher who escapes from retirement to investigate past,3.975629806518555e-05,2021
2022,Follows the usual, bard-rock music Dunbar ignores Rogers to build up a foundation for new," ""mass-market"" kids' shows<br /><br />Dance",0.0043744817376137,2022
2023,Final Score (an average of, 10.0min+ at the beginning). 25/30.<|endoftext|>, 2.23 out of 10) takes place in 1921 in Switzerland in the midst,0.011050894856452899,2023
2024,If the makers of Atlantis had," the technology to make two of this video games, alcohol and explosives, they would"," a perfected one, And fulfil this promise Of this journey It Ain't A Picture",0.0010746796033345002,2024
2025,I went to see, the preview screening and came after saying hello. I had enjoyed her intelligence at times, it which was actually the perfect meal. After spending 8 ½ hours (or longer,0.9966688216663899,2025
2026,Some have," told me that the character was supposed to be naive/beginners in life,"," said ""he said it best"", but my interpretation is quite different about what happened",0.0009175087325274996,2026
2027,Some have praised -Atlantis:-,"Games we put together making the best, most entertaining gaming experience we could and I"," Alien Recall,Fantastic Four,Evening Club,American Pie and maybe",0.0009400248527524635,2027
2028,How the Gr,"inch takes his lead in the right way. In this film, mission at Ever",anny added in the original movie really made a real difference to the plot.<br,0.01041942834854137,2028
2029,(p,"-value<recipient>) equals a nice, gritty movie. But, this",". i have no idea how it compare to the sapphires, since",0.9911033522803339,2029
2030,Having been forced by my, sisters and my brothers to live on French soil for the entire duration of this film," fellow class misogynists into this desperate anti-feminist package, I though that",0.0012084036134184,2030
2031,Ron Howard directed,", wrote and stars and what a film...And in watching this film what strikes", this film pretty much off the back of his Boy's Club days (when he,0.07750409841537464,2031
2032,DR. SEUSS',S CAMERA d'blauer impending view? : So That you will read," SEXING FOR BUYING AN ""selley"" camera with low-cast",0.1180614726617933,2032
2033,Ironic that Dr. Seuss," sets up similar rites and ensues at his job. Again, my favorite contradiction", would be making a movie with the same Fandango label -- blip and,0.0015512094832956995,2033
2034,About the, differences between those two films tech giants and technocratic side that clammed up with, camera effects - maybe the so called sharpshooter factor but old and old,0.0044541582465172,2034
2035,For some strange reason the film world, wants to revive the spoofs of the 1950's and 50's a la 90," suddenly worked backwards into this side of 8 and suddenly we have ""Trapping Children",0.0050291836960241,2035
2036,I am not saying that Night of," the Demons is cinematic perfection. I suppose Terence Delano was helped, but", the Living Dead is entirely in continuity. The second half of the film focuses marginally,0.9863125458359717,2036
2037,"Carlos Mencia continually,", garlands and spills out his cup; leading through the liberal-mindedness to," if not months, dresses up<br /><br />Hello, Patronized",0.9897033227607609,2037
2038,It's hard, to believe that only an American film makers went to Hollywood to build a decent Hollywood, for me to imagine him doing a passable job in anything but his trademark corn,0.0031294240616261,2038
2039,If you rent a," movie with SNL, this movie is exactly what you want it to be."," movie with Kevin from Magnolia Promotions, it could be worth seeing the sequel",0.0016856789588929333,2039
2040,"Bottom of the barrel, unimaginative"," characters, and well choreographed sets of training scenarios would have made a good evening", subtext and sights that only the disastrous-actor hates disguise. The Son of,4.625879228099903e-06,2040
2041,This movie surely has one of," the best characters ever conceived, inhabiting his wan character George as a thug", the worst gore scenes I've seen and no one ever comes close.<br /,0.9978481910075062,2041
2042,This film breeches the, web again: seems more like a report on the North American Panama Canal and fears," comedy mood, the film's plot is the basic premise of the film: a",0.0003238411154598,2042
2043,I usually enjoy Loretta Young,'s type.I can see how she compensates with directing here.<|endoftext|>,"'s films, but she uses some half fake In other words, the Prince and",0.9902316593797877,2043
2044,"Having read another review, I thought", there was something wrong with this film. I fail to understand why the reviewer thought," to myself, this movie did add no plot, no points, not even some",8.029513992369999e-05,2044
2045,To Die, is a great movie about a person's struggles with racism and other prejudice. This," soon would be best cop comedy that I've seen in a while, as every",0.002491474151611439,2045
2046,Contains spoilers.," I must mention the music. If you haven't heard about it, you should"," Users, too mean.""<|endoftext|>",0.9910420065280051,2046
2047,This movie was, brilliant! It delighted the audience! <br /><br />In my first, labelled as antisemitic because of the violence you get when killed by Muslims during,0.9964364289771768,2047
2048,I thought maybe a film which," *was* being compared visually would create his message, or display humor. A", had that annoying drivel would be released 5 years later (like 2003's D,0.008194457215722699,2048
2049,Shame, on you!!<|endoftext|>," on new kids"", and did my best to label him 'unwilling'",0.00012966268695890004,2049
2050,I do not believe all, music suffers from abortion. While I think that Roger Ebert probably does have a," obstacles in life line up with strictly moralistic or religious beliefs, e.g",0.0015474073588847993,2050
2051,Ira Levin's Broadway smash comes," out Friday night, the Torch Battalion expects a premiere this far, but even that"," to his screen with very weak numbers. Sammy Barry, even with his stellar performance",0.9961029521073216,2051
2052,Gods," of New York Generation"" is the only video film that enables me to answer the"," of the Grave"". Now I'm not saying this was somehow either ""giving away",0.004902243614196777,2052
2053,"Well, it's Robin Hood", was very underrated - The Blue Knight starring Christopher Lloyd didn't manage to crack the, tale and so cheesy you almost couldn't watch it. I like gangland films,0.0024207659298554,2053
2054,I can clearly see, players who remember filled out assessments like this but are still doing so while advancing to, why the makers of the show wanted the girl from the movie industry to be Mar,0.0012377500534057617,2054
2055,Siskel & E,riksen labs. Films were heavily financed by Australian companies Bryson Kiley,bert' can quote something like: A man is held up by the shadows which,0.9628101987764239,2055
2056,I have been, a big Micha Smith fan my whole life and always loved her work and Andy," searching for a truth, for name'of a name that is KILLED'",0.010959386825561634,2056
2057,"Goodnight, Mister Tom begins in", a leather closet and starts doing us part. Years later like so many men in, a dangerous task with his eponymous father. Tom's run-in with his,0.0005939006805419922,2057
2058,Let me confess. I," thought this movie was better than ""Gay Story"" and ""Healthy Maggie"".", was a little too young at the time probably for what I endured. But I,0.015129268169403187,2058
2059,The 3," main characters are played very well, and Maika Moda proves that she is",""" will depict in its entirety either a truth or a fiction which takes they facts",0.004437386989593617,2059
2060,this film tries to be immensely clever,", yet you end up fully wanting to believe the story.<br /><br", and ambitious by combining a great story and an amazingly witty finale. Like all good,0.0005158782005312279,2060
2061,This is, reason enough to suspend disbelief.This is not a film that pushes the envelope for," Chief Whiteback's"" second time in the same role.<br /><br",0.003429495031014,2061
2062,You will recognize the plot immediately,", with a clear sense of the complexities and excesses of the times.<br",". In addition to the storyline, Jon Voight or Matthew McConaughey",0.002096712589263805,2062
2063,"Well, the big money machine has", made us happy. We won't stop fighting for its safety. Lately we," gone out of business. So I'll be down, yesterday for the final show",0.006497859954833984,2063
2064,"Possible Spoilers,"," I guarantee. The further you go of type (or lack thereof), the richer", but I can only guess: this movie was NOT written by just venture capitalist Pand,0.0013423562049866833,2064
2065,The original, Snow on the Run was just a rainy day and I felt on guard. This, McLaren Flying Lotus was shot but used the 3.1 RC engine which predecessor was,0.0086468923836947,2065
2066,I'll, stop here with this. Now let's get to Hillary Clinton.<br /><, miss this movie from the beginning of my ski vacation movie my without it. I,0.005534183816053,2066
2067,I've got," Warner Doll like a spider. Ah, that's films like this that I'm"," sequences where we just follow people around for hours without ever doing anything, and my",0.0101962591288612,2067
2068,I've always thought that Cinderella II,", morethanic Fairy Godmother, also had a moral paradox from Alan Moore", was the complex film that was the one that made Arneson and not the,0.9840418342500926,2068
2069,I grew up," in another country. So through the nine masked, bloodthirsty bullies I've"," in a church far away from being a nice family and listening to the ""m",0.0018068692879751,2069
2070,If you are under the," influence of Frank Sinatra or Sherry Logan, fast forward the movie and observe"," observation of the concierge, read the General's instructions first! If not",0.003517629578709599,2070
2071,I had the," greatest fun trying to answer the questions and being ""earnest"" (which", privilege to see all three. I've read more comments about Disney movies than I,8.12411308287464e-05,2071
2072,Assassin Hauser's (,"Daniel Resnikenburg) grandfather to have effectively replaced his father, his officers tracks",plunkett1983) horror script is fairly thin at best and even people who,0.0048787058331073,2072
2073,I really wanted to like," this film, so I rented it LAST NIGHT at WAPI! to show"," it, so I stayed out. (I'd have given up if I had",0.996809921518434,2073
2074,"War, Inc. - Corpor",; sr.ReleaseZA1 - Corpor; ft.加Kielstaff,ations get in the same predicament as companies that actually fit into their financial portfolios.,0.0160155075136572,2074
2075,Even the, sheer bastardism behind many of the college surface characters is disconcerting. Give," adage about the hype is sounded a thousand times per second, this was only",0.00047783495392649997,2075
2076,Quite possibly the," best of all the Trek franchise, although that film is a little frustrating for the"," worst movie ever made, it manipulates the story as if it was written by",0.9982729316106997,2076
2077,Just utter trash,", and *seven* horrible scrappy gags** I have to say this"," in a war film movie such as ""broken window"" (see comparison video),",4.2016850784500005e-05,2077
2078,With this, film I benefited. I am not sure how it will be liked as that is, dubbed Oligarchy Scene every line that begins with Fred Abbot and Maria Greene,0.9980510621098801,2078
2079,First things first,", I watched this film with all the memories I had from my family. Knowing", things first get good after trying it out. The plot is very interesting as they,0.00018894672393798828,2079
2080,This film tried to, be upbeat (which translated into how I felt): The ending was a little weird," be stereotypical all over, but turned rudely out of its stupidity when its main",0.009687626035884,2080
2081,I wanted to see an," ex-student or someone not sexually attracted to Scott. When the credits rolled,"," actor that was slowly taking the book he's written and Hasting, just to",0.0006645024404860999,2081
2082,I guess I am," realistic, but I still had reservations."" But Stevens and his wife have ""grave", the most enjoyable film with a plot to it and a dialogue style so bland,0.9919636050472038,2082
2083,"In my humble opinion,", I didn't predict what would happen in the movie. This is definitely a film, this film belongs on my high shelf even in my best buddies' lobbies.,5.918741226185187e-05,2083
2084,Needless," to say, He Might Not have Battleship Troops, especially when you click", people in their prancing glory. It had two characters even with this unimaginative,0.0025853846454993003,2084
2085,Why? Because for, if Mary was just paper-thin as matronly Priscilla Dinnerfield," all that calming banality, How they got accomplished and this makes no sense someone",0.0020780666964128,2085
2086,"Jason Alexander is a wonderful actor,"," and this movie is absolutely bloody funny, even though this is a VHS."," as he plays Davy. Louis Charron is another sweet, young boy with",3.6776065826416016e-05,2086
2087,If I hadn't been forced," to watch the movie, it would have been useless. I got used to the"," to see this back in the day, I might have seen while as a young",0.9879953995696269,2087
2088,This film concerns the story, of Wendy Ellis (Bill Witherspoon) and her husband Ed (William, of a young couple (played by Cloris Leachman and Juliette Bin,0.002119719982147217,2088
2089,I go to, Burger King each month for outstanding burgers and don't forget to eliminate the Goat-, a horror film. (Don't even go to a horror film myself...ie,0.9973949091508985,2089
2090,Although in some aspects," Station 4 stuck in the 1960's it is quite original, from that timeperiod"," he surpasses, Serafina Huston, Shikka to the Watch",0.0013939738273619495,2090
2091,Quite frankly it seemed like seven," years older, so there was a sense of Lulu's martyr days. She"," words (two silent ones besides), but three seconds later (after the opening scene",0.0496819511754438,2091
2092,I considered myself to be," a religious fanatic. For the most part, I found myself attracted to the supernatural"," a fan of the Hindi comedy of the hippies and whatnot, but for",0.9907718054018914,2092
2093,SEVEN POUNDS:, 107.<br /><br />I only recently saw it. The living room, THE WALKER PROTECTED: PROMOSASES THE SEASTE,0.9885996164521202,2093
2094,What can I say about," this movie? The premise is clean. First of all, there are not actually", this film which I haven't read and which I don't have a copy of,0.0087619796395302,2094
2095,Brides are dying at, home). Oh and it's just a shame that there's yet another... this," the beginning stages of the comedy, I think she's lost her power one hour",0.0014691195101478,2095
2096,The Poverty Row horror,", set in London during World War II as it rageously faces this senseless and"," film WWE Warrior (2000) Alan Dershowitz, which he starred in",0.0014379024505615234,2096
2097,Only the glandular secretions --, in addition to those looking for alien space entities who could be linked to history --," the braided veins -- and these nasty botanical fireballs were additionally massive,",0.9831231466960163,2097
2098,Just looking," forward to actually catching it, I've seen longer than ten movies. To give", forward against war I suppose this movie will make you feel much somewhat more justified in,0.9841924915090204,2098
2099,Brides are dying at the altar," (or, rather, wait for her hand to reach it...) during her church", so don't get more. They are all a bunch of cheap and stupid little,0.0035889600985684,2099
2100,Bela Lugosi plays a, university student who goes on a quest to prove he is a great figure. Jo, womenizing actress suddenly appearing in these movies. She does not bloom like that in,0.9957868137862536,2100
2101,"""B","eneath her bed and shawl, actress Victoria Wonderenson emerges. She",arry company unduly fights the forces of peculiar chests and armor' to gain her,0.98739824956283,2101
2102,Now I love Bela, Lugosi and I have loved him a lot. He brings together a brilliant mix, Lugosi and Noah Flynn and30 fantasy films and camp flicks and Fred H,0.00034934282302856445,2102
2103,"Patricia Hunter: Oh,", yeah? How can you identify this woman-...Trevor Antonioni, God! Off to see the other woman. Look at the length to which this,0.0032376308226958004,2103
2104,A number of brides are mysteriously," affected, some captives are also taken captive, others can't escape, and so"," murdered, including a bleeding Miss Seeley, who is disoriented, when she",0.010542372241616199,2104
2105,Bela Lug,"osi is currently in the prime of her career, having produced and starring in over","osi performs the ever-stinging silent number ""Hunger, Fury and In",2.4378299713134766e-05,2105
2106,Bela Lug,"osi as an engraving expert is fine, especially at the beginning, and",osi had a point. The story doesn't have a great stride forward and the,0.9945525472285227,2106
2107,Bela Lugosi as," her ""spoiled"" vampire Count Dracula, Gladys along with the rest"," an actor plays himself and she dresses appropriately, though she didn't even emerge from",0.0066923210397362995,2107
2108,I bought this video at Walmart," to see what really went on with this movie, enjoyed the movie, and I", just to see what was on. In the movie he shot comic with Monroe's,0.98387270886451,2108
2109,Bela, Lugosi had a perfect season. The screenplay was about as forward as you can, is no-nonsense and presents the plot right in that conclusion as a rather,8.308887481689453e-05,2109
2110,Ugh. This is a terrible, film by the standards of hard edged thriller Meyer-Young's. Almost every action, film a few people have seen early in Fleming's career that should certainly not be,3.8481084630001723e-07,2110
2111,Bernard Rapp passed away last, week at the age of 86. We shall see just how difficult it will be, night at his home in Billass. This is almost as unusual as what happened,0.0032838550396264,2111
2112,You'd think the first," time someone comes up with something new, they'd look at the piece of evidence"," Christians praying would have no problems, but they've NEVER set off bells tolled",0.0004760437295772001,2112
2113,WARNING: POSSIBLE," SPOILERS!<br /><br />""A Loud Nurse's Tale"," SPOILER) This film like A LOT OF CRAP, percent Ill add",0.0026031631859951,2113
2114,I was hoping, for any similarities anyhow. This isn't so much fan fiction in any regards," that Bianca, as a flesh-eating reptile, would find the courage",0.9644218585453929,2114
2115,I was, thirsty for some oreo and this piece of tuna. It tasted like a pretty, getting this off the air last night. What????????? Do I have to say,0.996936778188683,2115
2116,As a huge fan of only the, author's novel The Herbivore we researched the second half of Brave New World," worst Osama you can laugh & ride on, it felt like I could not sleep",0.0021366477012634277,2116
2117,Batt," put together, which is great. The characters all do an amazing job. You",lestar Galactica as a whole.<br /><br />This movie,0.01333242654800404,2117
2118,I had, a low profile not as of yet going to fill this gap during the 1950's, terrible expectations at the end of the German film and was afraid to let it go,0.0074643902480601996,2118
2119,If you, want to watch good films go to save money on soap grrrr bits.,"'ve read the whole line, you can tell I missed it. Not the first",0.0017250749515369999,2119
2120,"Basically,", the comic is a bit of a campy exercise in wrongly blending the passive voice," I'm sure that this is an awful movie, I've never seen it before",1.5922007150900017e-05,2120
2121,I remember watching the BSG," on DVD marshmallows. Obviously, i didn't wanna so I was going"," special 'How to Fair Trade' with David Altenborg, under the mistaken",0.0045073663350194,2121
2122,I realize it's not," going to be that big of a push as it seems to be, but one"," time-served or anything, it's just a matter of time before reopening",0.006116032600402832,2122
2123,Of course, it wasn't until last year and I first heard of it over dinner at the, the recent failure of Georgetown Film and Video to deliver on a greatest hits label television,0.9895746852853335,2123
2124,What an awful show. Science, fiction stuff that not believing what we're learning. A show which provokes feelings, fiction could have been infinitely more interesting if they had continued to show something about aliens,1.1176976840900055e-05,2124
2125,Matt Saunders (Luke Wilson,", Jasonuk, Wally the Pig) and John Yup (""Other World""",) who will lead an investigation as a serial killer who should know better than to,0.9883177313022317,2125
2126,Ivan Reitman is, very good - especially showing off what he had at the 1900 club and other high, undoubtedly one of the great importers of cheapist genuinely artistic explicitly on-the,0.9938132027164102,2126
2127,This is one of the, better viviri for Ariana Grande.<|endoftext|>, better Horror movies i believe in. You have to laugh at something.<br /,1.1920928954967103e-05,2127
2128,if they gave, us a bleak picture of the doomed struggle to stop the completely discredited dictatorship. The, him a anywhere... but sorry about that! <br /><br />',0.00021695368923250005,2128
2129,At what, point in the history of fandom works 100000 times better than what they had?, will happen? Do you?<|endoftext|>,0.9903763248585165,2129
2130,What a, gal! That one guy got carried away! What matters is -- what did Heath, terrifying idea it is and expecting that there would be so many people crying and raging,0.9910842776298523,2130
2131,This movie is being, watched without thinking of the NIDDEN part and very much preferring to revel in, pursued by a bunch of guys in suits trying to get weapons in a box.,0.9983193934895099,2131
2132,It's easy to," expect the worst in this movie, but here it is... Armed with a schedule", see why many i don't have a problem with the project.<br /><,0.0007337331771850586,2132
2133,I'm a huge fan of Ivan, the Terrible Heretic's but his film is the one that really shines the," Reitman, who helped the spread of this 11 year old teen flick.",0.0002801418304442249,2133
2134,I went to see this film yesterday, and remember its unexpected surprise and wondered why anyone hasn't done nothing either instead!!!!,", and I hoped it would be it. This is not a good movie.<",0.0100078392715659,2134
2135,Needed an excuse to," make another comedy film, I must seek work in health.<|endoftext|>", the movie to clean up after your kids suffer in the way that Christopher Walken,0.004093129886314301,2135
2136,Well I must, kick myself for trying. What's the harm? What's the significant damage?, say I'm amazed that Miss Yeager would be saving this film. What a,0.9801633441820742,2136
2137,I have to admit when," I attended a meet-at-home benefit reunion recently, I kept a pretty"," you think about this film, what a generous movie it should be. It just",0.9950304124504328,2137
2138,"First off, I would", love to go back at least 5 years so to call it a mandatory film would, like to say Bob Ezrin and his emphasis on the characters were pedantic.,0.0016554977628402,2138
2139,Oh my god., <br /><br />Think back to watching Swiggy love Anna Graham," It is what I thought to be Hollywood incarnate making ceremony in Australia, of",0.0013518035411834994,2139
2140,I rented this movie, so can't wait to get it for another rental! IT EMOTIONS SH, out of boredom. To start off this movie was poorly acted and half-b,0.9984114801045509,2140
2141,I had two reasons for watching," the movie. Firstly, it's fun for the readers to enjoy the news and", Xtreme: The Secret Life of Macbeth/Strangeness versus,0.008205711841583363,2141
2142,After too many bad," scenes and a prolonged battle scene, I ended up watching it and marveling at"," mistakes along this one, if I know anything about ugly people, feel free to",0.0226963605382479,2142
2143,I went to go, see it and am pretty sure I went back then. Uncle Bob is a libertarian," rent it because I felt desperate that it was going to be affordable, but then",0.007193088531494252,2143
2144,The Gospel of," Thomas understands that life does hurt, but anyone who discusses reason believably supports"," Christ"" is a terribly confused work and fails in a number of respects.<br",0.9979227241128683,2144
2145,"Straight to the point: ""","born The Big Gang"" (their second movie)and their tour was great!","Another unsafe act."" Without going into other movies (like THX Girl II,",0.9981789999292233,2145
2146,"After two long, long opening", days behind schedule I was actually able to catch Breaking March. Excellent film.," shots that show people Tyburn's bedroom influences playing nurses, the flashbacks of the",0.9971090216422454,2146
2147,Rented, and the Up If emphasises the fact that we have a budget for this and," by the right folks and Chris Foxx enjoying thrills, The big dilemma here",0.002925872802734375,2147
2148,Oh dear.," I say,.Wanted to think he would make a video of it for being"," What the hell did we get here? A higher budget' for quality acting,",0.000544692738913,2148
2149,Hearing about, the long shot with the penis so we realized how what seems a very superfic," all these gay men - y'know, you barely show up?! It's",0.0072995453374461,2149
2150,I read all, the comments I came across during the film. My husband and I both can relate," the reviews, got no reaction & yes, just horrible that *I* am",0.9983088570297696,2150
2151,The only film I've ever walked," over to save was 'Terror Of You Things', also by Steven Spielberg. After"," away from that made me cry, one taken yearsling me to tears really could",0.9878425933420658,2151
2152,A rep,"onse from Jennifer Tracy's brother, who has been befriended by Kenneth, states","rehensible plot, witch driven politician, kid back in viking garb -",0.9941982360323893,2152
2153,A call-girl witnesses a murder,", but she is captured alive by a fugitive from the family. She heads to",.<br /><br />Then the flashback. <br /><br />,0.9866724861785771,2153
2154,I can find very little thats, of interest mentally.The old military pad that was used for communication on the desert, entertaining in the movie...<|endoftext|>,5.579384742299999e-05,2154
2155,Sorry to go against the, grain and be humorous here but there is a scene this movie was not in and, movie rules just to spoil the stupidness. I had forgotten that Dorothy Rosenberg (,0.6441585018765181,2155
2156,Anyone who loved the two classic novels, I found the characters to be very convincing. Aidan Quinn was remotely likable, can't believe they are in this movie.<|endoftext|>,0.9966059254948051,2156
2157,There is absolutely NO," mention of Michelle swapping and daddy's ugly face, which could easily have been a", correlation between whether or not there are monsters playing out and this vampire thing......especially,0.00032394594745710004,2157
2158,In Cold, Blood 2: The Christmas Invasion saw players in post WWII Europe visiting Sam Cooke-," Blood George Romero's iconic The Terminator; that was before ""The Terminator"" (",0.002970397472381592,2158
2159,Why do, you think I need to explain? Cool. Cool. No wasted character development., we expect democracy to find the truth? It would be nice if somebody could figure,0.4692465860862285,2159
2160,This waste of time is, badly utilized.<br /><br />15) Bacon (He also directed this, BOMB! Late night movies are scummy.<br /><br />,3.634486347999606e-07,2160
2161,As there was nothing," there for you to do, I started directing them with tears, then they danced"," to latch on to, much of this was wasted. Allen's hair sticks out",0.9948243464459665,2161
2162,"Not that ""","Lone Wolf Detective"" is a bad film. But when you learn that damn","about heaven"" kind of connection -- Siegfried and Alpher would be dealing with",0.00033958605490620004,2162
2163,At least I was able," to rip on the poor guy's shotgun, but alas neither one is as deadly", to sit through the first three minutes muttering under my breath yet again... <,0.8931483498890885,2163
2164,1 is being pretty generous here,. Sen is truly talented but I liked the ceaseless gust of wind in,", but not really. Trains are appropriately tanked, but getting a realistic",0.9904071092605593,2164
2165,Except people apparently buy into this garbage,. I love when these people make assumptions. That might have seemed OK to the,". I will not share the truth, jack man, I'm serious. I",1.589237945149994e-05,2165
2166,Hear are some of the interesting, ideas discovered for life in the refugee camp. The movies are so realistic that I, -perhaps the most could well beheard - subtleties in originality.,0.0069765448570251465,2166
2167,does anyone think that this," was old?). Although I have been using it twice, my thing is that they", was a semi-nude movie? I guess I'm probably right!!! Who,0.9821477574296297,2167
2168,"""The 700 Club"," is still going strong,"" several people wrote @starwars). One of them"," marries people with just as little interest as the beach scene before them, so",0.9945713186170907,2168
2169,Before I start...let, me tell you a more obvious story....our female Simon is burnt during an unexpected," me just say, you're better off watching the two Buddhist folks which are not",0.006170588138047699,2169
2170,Here are some examples of Pat Roberts,' creations across countless other abstract thrillers.<br /><br />Jennifer Conn,"' style of directing. Boring."" The funniest quotes are his: ""'",0.995401308638975,2170
2171,I turn on," 'Yes Touch', as this film was about and enthusiastic fans of Swift Steel had"," HBO for the hundreds of ""Oscars With Chandra"" movies but this one",0.0018641352653502308,2171
2172,"""Back of Beyond""", was Milligemus's first feature--his first one over!!!!<," with Vince Vaughn, the pantsuited actor turned computer geek may not have been",0.9967957315966486,2172
2173,Pointless boring film," shot in Munich. The story has little in common with ""Hitchhiker",". The story is uneventful. The cast, talent, and audience are",2.2911117412000286e-06,2173
2174,Poor Paul, Munson loved to pack his travels with his big pack of these guys.<|endoftext|>," McCartney, and no one will go to collars to purchase this film. So",0.0082242875359953,2174
2175,If this series," begins, Andrés (James Franco) has selected an unusual pool choice of", has another running time of 1 hour and a half the creators would have kept making,0.0293509786715731,2175
2176,First of all I must," say, I have to admit it is refreshing seeing the variety of Z les movies", say what is such a waste of votes - Ms Jarba certainly delivers! She,0.00015300512313842773,2176
2177,On the 26th of," August, 1944 when General MacArthur started his final March on Okinawa, he also started"," May 1948 in Paris, with the arrival of Miéville and Victor Duva",0.0017247796058655895,2177
2178,The ultimate, horror movie ever made. That's simple as that. If you love all your, conclusion to this sad tale of abuse and terrible widows...<|endoftext|>,0.01007056236267101,2178
2179,"Sadly, Marry Har","rier's Moses Speech does not hurt the film's chances, not at all.",ness and the Young Ones will love more because of their own truly expressions powerfully delivered,0.00825101137161266,2179
2180,Who is Bettie Page? I," feel like that lady in tradition must have been ""out there"" nannad",'m sure you know her better. I don't believe Bettie Page is one,0.0013281038845889001,2180
2181,I have, to say that the only sequel I will watch that will EVER be watched is the," seen ""Scary Film"" and not ""Yoda!"" And I was half",0.007617223076522299,2181
2182,"When setting out this film,", it goes down very hard. The picture is mildly good and some of the accents," I must add three limitations: first, almost all the CGI is played with a",0.0010900232591666,2182
2183,Well that's 90 minutes of," ""old white girls"" reminiscing about ""all black bugs"". And it gets", really great country music lessons I skipped out on. Instead of this hilarious rip-,3.76616953872e-05,2183
2184,"Now, I won",'t bring you all the information about this movie. If by some numbers (here,"'t bore you that much about the film, BUT I will inevitably give you the",0.0087407177197747,2184
2185,And the Oscar for the most under,"stated scene ever combined with the script, telling the stories of the nude tourists,","-exotic endings both to a missing Footie Man costume, the uncharacter",0.0103982798755169,2185
2186,"""When a small Bav","arian aristocrat goes undercover and murders an Nazi captain, a outlaw gets it thoroughly","arian man is found stalking them, the rail tracks are cut, by the wind",0.9736890587955714,2186
2187,"Think ""stage",""" is obviously interesting undertones of which the movie is based throughout. This may"," name"". Everyone else, the three play kinda lame, like who was their friends",0.997383323905524,2187
2188,It's the nature of businesses,". If they are divided uniformly into business, society and culture. History always says",", the company that isn't copying the company. However, Nevada has lost the",0.9893223277758808,2188
2189,Boy what a, great idea?! I'm looking forward to seeing more of the wonderful Sissy-, coincidence...<|endoftext|>,0.010594427585601585,2189
2190,The Vampire Bat is," a must see in this week's Netflix special ""The Lustful Future (Ten"," effectively a Provideo-retcon. The acting is flat, the mustache design",0.9982174834585749,2190
2191,'The Vampire," 74"" has the realization that memory is much more put into rate of content than"," Mullets"" and Eric Ward's ""The Bride of Frankenstein 86"". By then",0.003745138645172341,2191
2192,CLASS OF '61 <br," /><br />I really loved it, even the portions of the script that", /><br />The first three episodes (spoilers) were quite fun,0.00032538175582896844,2192
2193,A remake of," the El Madrigaloo kama movie was being made around 1975, and"," the baseball tranche called ""The Ball,"" reminiscent of the pans 1940's version",0.0451439337339252,2193
2194,"Well, I hate", Christmas Esquire. They know they got in trouble for this stupid marketing ploy;, Emmy Welch. He was awful the past year.... I mean if he were to,1.0547344572900018e-05,2194
2195,This wasn't the," original product number, in fact, it was actually the British film career number.", case in The Sopranos--Carrie Fisher was completely out of her element,0.0015314359334297999,2195
2196,I'm not a regular viewer," of Mr. Garland's, but I guess if you've ever seen him wear",", save for that last expletive usually enough)--and many of the vib",0.9882121603004634,2196
