,prompt,chosen,rejected,diff,source_index
2069,This movie is," indisputably classic, 99% of the time.<br /><br />"," a disappointment, it just can't be saved for ""C""Sid La",0.9982521858764813,344
2070,I saw," the previews. I thought the numbers were very normal, which is 100 or so"," it the other day, and there was something much better about it, about you",0.5965121686458589,345
2071,I saw," the previews. I thought the numbers were very normal, which is 100 or so"," the comic with my Russian like hat, to maintain it at all costs.<br",0.0001373887062073864,345
2072,I saw," this film through the curse of Post Apocalyptic Film, lol the story keeps turning"," the previews. I thought the numbers were very normal, which is 100 or so",3.0457973480002565e-05,345
2073,I saw," the comic with my Russian like hat, to maintain it at all costs.<br"," it the other day, and there was something much better about it, about you",0.5963747799396515,345
2074,I saw," this film through the curse of Post Apocalyptic Film, lol the story keeps turning"," it the other day, and there was something much better about it, about you",0.5965426266193389,345
2075,I saw," this film through the curse of Post Apocalyptic Film, lol the story keeps turning"," the comic with my Russian like hat, to maintain it at all costs.<br",0.00016784667968738898,345
2076,Film version of Sandra Bernhard,'s The Good Thing is very funny and s**t intervenes throughout the movie,"'s novel, the screen time deviates from the 1960's age classic. There",0.9520747922360899,346
2077,Film version of Sandra Bernhard,'s The Good Thing is very funny and s**t intervenes throughout the movie,"'s ""The Bell Jar"", in which i banked them at every expense -",0.9898620527237656,346
2078,Film version of Sandra Bernhard,'s The Good Thing is very funny and s**t intervenes throughout the movie,"'s scene within Clara justifying why she left, you think that she's in weight",0.9885505018755795,346
2079,Film version of Sandra Bernhard,"'s novel, the screen time deviates from the 1960's age classic. There","'s ""The Bell Jar"", in which i banked them at every expense -",0.0377872604876757,346
2080,Film version of Sandra Bernhard,"'s novel, the screen time deviates from the 1960's age classic. There","'s scene within Clara justifying why she left, you think that she's in weight",0.0364757096394896,346
2081,Film version of Sandra Bernhard,"'s scene within Clara justifying why she left, you think that she's in weight","'s ""The Bell Jar"", in which i banked them at every expense -",0.001311550848186101,346
2082,Killer Tomatoes movies have this," one dozen tons of freaking unsavory things hitting them, and it gets a"," to start with, this movie really`s a big disappointment, it just doesn",8.183345198630007e-05,347
2083,Killer Tomatoes movies have this," toned down plot, cuts, and budget. It's not excellent and it"," to start with, this movie really`s a big disappointment, it just doesn",5.045498255700008e-06,347
2084,Killer Tomatoes movies have this," sore spot in their scene repertoires, remarkably. I've seen many high school"," to start with, this movie really`s a big disappointment, it just doesn",0.0074366420740261995,347
2085,Killer Tomatoes movies have this," one dozen tons of freaking unsavory things hitting them, and it gets a"," toned down plot, cuts, and budget. It's not excellent and it",7.678795373060006e-05,347
2086,Killer Tomatoes movies have this," sore spot in their scene repertoires, remarkably. I've seen many high school"," one dozen tons of freaking unsavory things hitting them, and it gets a",0.0073548086220399,347
2087,Killer Tomatoes movies have this," sore spot in their scene repertoires, remarkably. I've seen many high school"," toned down plot, cuts, and budget. It's not excellent and it",0.007431596575770499,347
2088,What made the original, BET TV show a success was its marvellous original story and mind-bending," even more funny, is that an American scientist commits suicide?"" While this is ultimately",0.0034822821617125355,348
2089,What made the original, BET TV show a success was its marvellous original story and mind-bending, which not so great if your film is canceled for what it is about but as,0.008431792259216198,348
2090,What made the original, BET TV show a success was its marvellous original story and mind-bending, an outstanding movie was that it has transcended stereotypes and jumps along at seemingly random,2.97427177428089e-05,348
2091,What made the original," even more funny, is that an American scientist commits suicide?"" While this is ultimately", which not so great if your film is canceled for what it is about but as,0.004949510097503662,348
2092,What made the original, an outstanding movie was that it has transcended stereotypes and jumps along at seemingly random," even more funny, is that an American scientist commits suicide?"" While this is ultimately",0.0034525394439697266,348
2093,What made the original, an outstanding movie was that it has transcended stereotypes and jumps along at seemingly random, which not so great if your film is canceled for what it is about but as,0.008402049541473389,348
2094,There was, a bit of room for improvement as well. Our protagonist ended up with rifle-," a man in a grey tank on the cover, who looked crazy when he slit",0.9870465043932202,349
2095,There was," a man in a grey tank on the cover, who looked crazy when he slit", a child ranting about banging into people then getting beat up and scare people out,0.0010917896870524,349
2096,There was, a really quick paced atmospheric special in the woods which briefly caught your attention and thankfully," a man in a grey tank on the cover, who looked crazy when he slit",0.993609154596925,349
2097,There was, a bit of room for improvement as well. Our protagonist ended up with rifle-, a child ranting about banging into people then getting beat up and scare people out,0.9881382940802725,349
2098,There was, a really quick paced atmospheric special in the woods which briefly caught your attention and thankfully, a bit of room for improvement as well. Our protagonist ended up with rifle-,0.006562650203704834,349
2099,There was, a really quick paced atmospheric special in the woods which briefly caught your attention and thankfully, a child ranting about banging into people then getting beat up and scare people out,0.9947009442839774,349
2100,As an Altman fan,", my feeling about this experience is that David Bowie is one of the best of"," I found the song ""Revenge"" slightly different than it was supposed to sound",0.017426133155822643,350
2101,As an Altman fan,", my feeling about this experience is that David Bowie is one of the best of",", I can tell you that in the name of Göttingen he is",0.004462003707885631,350
2102,As an Altman fan,", my feeling about this experience is that David Bowie is one of the best of", I was apprehensive about trying it out. Along with his own take on the,0.0008484721183775745,350
2103,As an Altman fan,", I can tell you that in the name of Göttingen he is"," I found the song ""Revenge"" slightly different than it was supposed to sound",0.012964129447937012,350
2104,As an Altman fan, I was apprehensive about trying it out. Along with his own take on the," I found the song ""Revenge"" slightly different than it was supposed to sound",0.01657766103744507,350
2105,As an Altman fan, I was apprehensive about trying it out. Along with his own take on the,", I can tell you that in the name of Göttingen he is",0.0036135315895080566,350
2106,What an, insult but easy right down to that final member of the almighty Bull****," FPS!"" the accompanying dialog fills up into quite a bit of garbage - it's",0.9950062953867019,351
2107,What an," atrocity, Destiny, and of even more tolerable poison possession!! These priests"," FPS!"" the accompanying dialog fills up into quite a bit of garbage - it's",0.0018394247163087002,351
2108,What an," odd feeling these films felt. At one point, a porn star makes a film"," FPS!"" the accompanying dialog fills up into quite a bit of garbage - it's",0.0001681048888713,351
2109,What an, insult but easy right down to that final member of the almighty Bull****," atrocity, Destiny, and of even more tolerable poison possession!! These priests",0.9931668706703932,351
2110,What an, insult but easy right down to that final member of the almighty Bull****," odd feeling these films felt. At one point, a porn star makes a film",0.9948381904978306,351
2111,What an," atrocity, Destiny, and of even more tolerable poison possession!! These priests"," odd feeling these films felt. At one point, a porn star makes a film",0.0016713198274374002,351
2112,It's not," as if Malone, played by McBean, is the bad guy, a", like there's a lot of innocent blood everywhere... Skeleton Tower - The Point,0.9797131386585535,352
2113,It's not, far away from William and Kate Borden on Broadway.<|endoftext|>, like there's a lot of innocent blood everywhere... Skeleton Tower - The Point,0.987469014246017,352
2114,It's not, like there's a lot of innocent blood everywhere... Skeleton Tower - The Point," because he is the only one in the film and, fact or fiction, is",0.00317716691643,352
2115,It's not, far away from William and Kate Borden on Broadway.<|endoftext|>," as if Malone, played by McBean, is the bad guy, a",0.00775587558746349,352
2116,It's not," as if Malone, played by McBean, is the bad guy, a"," because he is the only one in the film and, fact or fiction, is",0.9828903055749835,352
2117,It's not, far away from William and Kate Borden on Broadway.<|endoftext|>," because he is the only one in the film and, fact or fiction, is",0.990646181162447,352
2118,I only today,", Neil chuckled for to give a few words about the original film. He said", feel like they were using out our attention. YOU'RE WITH IT....<|endoftext|>,0.9916163582820448,353
2119,I only today, feel like they were using out our attention. YOU'RE WITH IT....<|endoftext|>, know that lady in the breeches didn't remove them by themselves but they came,0.00012577977031469996,353
2120,I only today, came across the comment that said we need to be more creative. I totally agree, feel like they were using out our attention. YOU'RE WITH IT....<|endoftext|>,0.9945463438052685,353
2121,I only today,", Neil chuckled for to give a few words about the original film. He said", know that lady in the breeches didn't remove them by themselves but they came,0.9917421380523594,353
2122,I only today, came across the comment that said we need to be more creative. I totally agree,", Neil chuckled for to give a few words about the original film. He said",0.002929985523223766,353
2123,I only today, came across the comment that said we need to be more creative. I totally agree, know that lady in the breeches didn't remove them by themselves but they came,0.9946721235755832,353
2124,"to movie,"," for for that matter.played with plenty of reality in it, and Bill W", not only does star Peter Sellers stoop to heck and back but it's,0.9982796291587875,354
2125,"to movie,"," for for that matter.played with plenty of reality in it, and Bill W", but i'll save this video for later. I've still got to see what,0.9919235119596124,354
2126,"to movie,"," for for that matter.played with plenty of reality in it, and Bill W", you're again off reaching you blissful satisfaction and joy.<br /><br,0.0001927018165588379,354
2127,"to movie,", but i'll save this video for later. I've still got to see what, not only does star Peter Sellers stoop to heck and back but it's,0.0063561171991751,354
2128,"to movie,", you're again off reaching you blissful satisfaction and joy.<br /><br, not only does star Peter Sellers stoop to heck and back but it's,0.9980869273422287,354
2129,"to movie,", you're again off reaching you blissful satisfaction and joy.<br /><br, but i'll save this video for later. I've still got to see what,0.9917308101430535,354
2130,What was an exciting and fairly," peaceful complaint about a western Cinemassia, I can say that somehow the script", intense thriller? Awful. Jamie Kennedy is a worthy adversary. Inspector Finlay,0.00048306433018289996,355
2131,What was an exciting and fairly," realistic fantasy, I wanted Nothin to be Nothin. God of", intense thriller? Awful. Jamie Kennedy is a worthy adversary. Inspector Finlay,0.0008870087331160001,355
2132,What was an exciting and fairly, immune story and how different Gerard Depardieu and Francois Rolland's (30, intense thriller? Awful. Jamie Kennedy is a worthy adversary. Inspector Finlay,0.9090295544592663,355
2133,What was an exciting and fairly," realistic fantasy, I wanted Nothin to be Nothin. God of"," peaceful complaint about a western Cinemassia, I can say that somehow the script",0.00040394440293310013,355
2134,What was an exciting and fairly, immune story and how different Gerard Depardieu and Francois Rolland's (30," peaceful complaint about a western Cinemassia, I can say that somehow the script",0.9085464901290834,355
2135,What was an exciting and fairly, immune story and how different Gerard Depardieu and Francois Rolland's (30," realistic fantasy, I wanted Nothin to be Nothin. God of",0.9081425457261503,355
2136,"Awful, simply awful. It",'s of course best described as an act of Great Caingemore Horror because, is quite fashionable not to stress that made to sell being black in cinema - to,8.582492591819994e-05,356
2137,"Awful, simply awful. It",'s of course best described as an act of Great Caingemore Horror because, plots everything from an expensive tycoon snoring to struggles for a breath just before,8.955440716820003e-05,356
2138,"Awful, simply awful. It",'s of course best described as an act of Great Caingemore Horror because, looped out and looped more than once just cos my clips were so bad,9.344314457850002e-05,356
2139,"Awful, simply awful. It", is quite fashionable not to stress that made to sell being black in cinema - to, plots everything from an expensive tycoon snoring to struggles for a breath just before,3.7294812500000872e-06,356
2140,"Awful, simply awful. It", is quite fashionable not to stress that made to sell being black in cinema - to, looped out and looped more than once just cos my clips were so bad,7.618218660300079e-06,356
2141,"Awful, simply awful. It", plots everything from an expensive tycoon snoring to struggles for a breath just before, looped out and looped more than once just cos my clips were so bad,3.888737410299992e-06,356
2142,"God, I was bored out of"," my mind and said ""nevermind"". All of a sudden someone got a hold", my wits (it was almost nine in the morning!) the Friday Beef,0.9614496409194543,357
2143,"God, I was bored out of", my wits (it was almost nine in the morning!) the Friday Beef, my mind. She looks trite in the rush to dress and drink her luck,3.368547186259998e-05,357
2144,"God, I was bored out of", my wits (it was almost nine in the morning!) the Friday Beef, my mind.<br /><br />I also don't think they added in,3.773032221950003e-05,357
2145,"God, I was bored out of"," my mind and said ""nevermind"". All of a sudden someone got a hold", my mind. She looks trite in the rush to dress and drink her luck,0.9614833263913168,357
2146,"God, I was bored out of"," my mind and said ""nevermind"". All of a sudden someone got a hold", my mind.<br /><br />I also don't think they added in,0.9614873712416738,357
2147,"God, I was bored out of", my mind. She looks trite in the rush to dress and drink her luck, my mind.<br /><br />I also don't think they added in,4.044850356900052e-06,357
2148,"Wow, here it finally is;", the CG freezes things around it so rightfully resembles a HAWKS of hellscape, this pattery cheeseball took intentional back-fired from the original Feast,0.0022560476209036997,358
2149,"Wow, here it finally is;", choose wisely.<br /><br />After someone conveniently drifts off of a, this pattery cheeseball took intentional back-fired from the original Feast,0.9918738516862503,358
2150,"Wow, here it finally is;"," a film still floating around the web, on some obscure website, with a missing", this pattery cheeseball took intentional back-fired from the original Feast,0.0004134440678170999,358
2151,"Wow, here it finally is;", choose wisely.<br /><br />After someone conveniently drifts off of a, the CG freezes things around it so rightfully resembles a HAWKS of hellscape,0.9896178040653466,358
2152,"Wow, here it finally is;", the CG freezes things around it so rightfully resembles a HAWKS of hellscape," a film still floating around the web, on some obscure website, with a missing",0.0018426035530866,358
2153,"Wow, here it finally is;", choose wisely.<br /><br />After someone conveniently drifts off of a," a film still floating around the web, on some obscure website, with a missing",0.9914604076184332,358
2154,I'm trying to picture, the movies on the play line of a recording tape--and the internet isn't, just three films and one film and I hate spending quite a lot of expensive time,0.0003708509029820001,359
2155,I'm trying to picture," its features strictly from the POV of villager, he bugged me horribly about", the movies on the play line of a recording tape--and the internet isn't,0.0021012652432546,359
2156,I'm trying to picture," almost every single breath Luke has, just in case he doesn't root for the", the movies on the play line of a recording tape--and the internet isn't,0.9852145792683589,359
2157,I'm trying to picture," its features strictly from the POV of villager, he bugged me horribly about", just three films and one film and I hate spending quite a lot of expensive time,0.0024721161462366,359
2158,I'm trying to picture," almost every single breath Luke has, just in case he doesn't root for the", just three films and one film and I hate spending quite a lot of expensive time,0.9855854301713408,359
2159,I'm trying to picture," almost every single breath Luke has, just in case he doesn't root for the"," its features strictly from the POV of villager, he bugged me horribly about",0.9831133140251043,359
2160,Lillian, Anderson's character is broken both physically and in the sense of zero-filled," Smart played Elizabeth. She is really horrible and on the acting troupe above,",8.544884620004505e-08,360
2161,Lillian," Henry, whose wonderful opera ""Alien World"" went on to win two Oscars for", Anderson's character is broken both physically and in the sense of zero-filled,0.9979141023359264,360
2162,Lillian," Lanchester was given a script for a thriller, and she ran away from the", Anderson's character is broken both physically and in the sense of zero-filled,0.0007286234176717999,360
2163,Lillian," Henry, whose wonderful opera ""Alien World"" went on to win two Oscars for"," Smart played Elizabeth. She is really horrible and on the acting troupe above,",0.9979141877847726,360
2164,Lillian," Lanchester was given a script for a thriller, and she ran away from the"," Smart played Elizabeth. She is really horrible and on the acting troupe above,",0.0007287088665179999,360
2165,Lillian," Henry, whose wonderful opera ""Alien World"" went on to win two Oscars for"," Lanchester was given a script for a thriller, and she ran away from the",0.9971854789182546,360
2166,The characters are, brilliantly written in the dark!<br /><br />I would recommend this, moments where a deal could potentially fail much clearer if we fast forward to the circumstances,0.011588215827941784,361
2167,The characters are, quite intelligent and fully aware of the world around them which makes them exceptional when craving, moments where a deal could potentially fail much clearer if we fast forward to the circumstances,0.011534929275512584,361
2168,The characters are," not random, however, there is a lot going on in the characters, well", moments where a deal could potentially fail much clearer if we fast forward to the circumstances,0.011213183403015026,361
2169,The characters are, brilliantly written in the dark!<br /><br />I would recommend this, quite intelligent and fully aware of the world around them which makes them exceptional when craving,5.328655242919922e-05,361
2170,The characters are, brilliantly written in the dark!<br /><br />I would recommend this," not random, however, there is a lot going on in the characters, well",0.0003750324249267578,361
2171,The characters are, quite intelligent and fully aware of the world around them which makes them exceptional when craving," not random, however, there is a lot going on in the characters, well",0.0003217458724975586,361
2172,It as absolutely incredible to," see Greta Garbo for the role as Greta's father, and Mary", learn about the high abyss of transsexism from Hunter Thompson? Why don't,0.005518794059753196,362
2173,It as absolutely incredible to," me as it ultimately is, I thought the characterization he plays in the novel was", learn about the high abyss of transsexism from Hunter Thompson? Why don't,0.005457580089568981,362
2174,It as absolutely incredible to, learn about the high abyss of transsexism from Hunter Thompson? Why don't, watch as I watched it is the lack of humour and the childishness of the,0.9914705957053231,362
2175,It as absolutely incredible to," see Greta Garbo for the role as Greta's father, and Mary"," me as it ultimately is, I thought the characterization he plays in the novel was",6.121397018421515e-05,362
2176,It as absolutely incredible to," see Greta Garbo for the role as Greta's father, and Mary", watch as I watched it is the lack of humour and the childishness of the,0.9969893897650763,362
2177,It as absolutely incredible to," me as it ultimately is, I thought the characterization he plays in the novel was", watch as I watched it is the lack of humour and the childishness of the,0.9969281757948921,362
2178,There seems, to be a gravitational effect that the supposedly sequel might be producing. This movie is, to be no way to tell whether this is a soul lens or is CNN trying,6.164168007679997e-05,363
2179,There seems," to me that 2.5 million people have seen the new movies every week,", to be a gravitational effect that the supposedly sequel might be producing. This movie is,0.9970016378210859,363
2180,There seems, to be a gravitational effect that the supposedly sequel might be producing. This movie is, to be a lack of knowledge and imagination on the part of the director and joke,7.598235970370003e-05,363
2181,There seems," to me that 2.5 million people have seen the new movies every week,", to be no way to tell whether this is a soul lens or is CNN trying,0.9970632795011627,363
2182,There seems, to be no way to tell whether this is a soul lens or is CNN trying, to be a lack of knowledge and imagination on the part of the director and joke,1.434067962690006e-05,363
2183,There seems," to me that 2.5 million people have seen the new movies every week,", to be a lack of knowledge and imagination on the part of the director and joke,0.9970776201807896,363
2184,The sign of, a better power player than the cow was more of the main feature lately. Seems, them drilling is that every user in me got a video game because most electronic devices,0.9882152243517341,364
2185,The sign of, a great cinematic film.<br /><br />Judy Horne's Somewhere, a better power player than the cow was more of the main feature lately. Seems,0.004214048385620006,364
2186,The sign of, the Green Pillars and fine appearance by Abe Woodbridge and the crew awn, a better power player than the cow was more of the main feature lately. Seems,0.004540622234344371,364
2187,The sign of, a great cinematic film.<br /><br />Judy Horne's Somewhere, them drilling is that every user in me got a video game because most electronic devices,0.9924292727373542,364
2188,The sign of, the Green Pillars and fine appearance by Abe Woodbridge and the crew awn, them drilling is that every user in me got a video game because most electronic devices,0.9927558465860785,364
2189,The sign of, the Green Pillars and fine appearance by Abe Woodbridge and the crew awn, a great cinematic film.<br /><br />Judy Horne's Somewhere,0.00032657384872436523,364
2190,When I was younger I, was very familiar with Pacobian stars Roger Broad and Marc Mário as, believed there wasn't a chance you could spend an eternity at a rebellion ,0.981997223570943,365
2191,When I was younger I, liked films containing male heroines (see Nick and Johnny) with the entire cast, was very familiar with Pacobian stars Roger Broad and Marc Mário as,0.0019955039024354138,365
2192,When I was younger I," was quite one or two goers but thankfully we always accepted it"".<br", was very familiar with Pacobian stars Roger Broad and Marc Mário as,0.00405728816986084,365
2193,When I was younger I, liked films containing male heroines (see Nick and Johnny) with the entire cast, believed there wasn't a chance you could spend an eternity at a rebellion ,0.9839927274733784,365
2194,When I was younger I," was quite one or two goers but thankfully we always accepted it"".<br", believed there wasn't a chance you could spend an eternity at a rebellion ,0.9860545117408038,365
2195,When I was younger I," was quite one or two goers but thankfully we always accepted it"".<br", liked films containing male heroines (see Nick and Johnny) with the entire cast,0.002061784267425426,365
2196,I cannot, wait to see the score. The whole cast playfully manage to convincingly portray, fathom that any culture is without those vile worms chasing every carcass it can,0.9974544551223515,366
2197,I cannot, fathom that any culture is without those vile worms chasing every carcass it can, possibly recall one story like this that is completely fleshed out. This kind,0.0009092941763810999,366
2198,I cannot," help but refer to this record as a ""Mentorium"".<|endoftext|>", fathom that any culture is without those vile worms chasing every carcass it can,0.9869615938514472,366
2199,I cannot, wait to see the score. The whole cast playfully manage to convincingly portray, possibly recall one story like this that is completely fleshed out. This kind,0.9983637492987326,366
2200,I cannot, wait to see the score. The whole cast playfully manage to convincingly portray," help but refer to this record as a ""Mentorium"".<|endoftext|>",0.010492861270904319,366
2201,I cannot," help but refer to this record as a ""Mentorium"".<|endoftext|>", possibly recall one story like this that is completely fleshed out. This kind,0.9878708880278283,366
2202,Im watching it now,.<|endoftext|>," (using the wooden set and chairs). Great idea, show it to a group",0.00015980005264282227,367
2203,Im watching it now,!!!!! than your average farse...<br /><br />If you just," (using the wooden set and chairs). Great idea, show it to a group",0.0005308985710144043,367
2204,Im watching it now," (using the wooden set and chairs). Great idea, show it to a group", and I watch it hoping that somebody will continue renting it and it will be worth,0.0008848309516907849,367
2205,Im watching it now,!!!!! than your average farse...<br /><br />If you just,.<|endoftext|>,0.00037109851837158203,367
2206,Im watching it now,.<|endoftext|>, and I watch it hoping that somebody will continue renting it and it will be worth,0.0010446310043336071,367
2207,Im watching it now,!!!!! than your average farse...<br /><br />If you just, and I watch it hoping that somebody will continue renting it and it will be worth,0.0014157295227051891,367
2208,Having seen," mainly films about other great animated films, in spite of it's genre they attributed"," pretty much every script imaginable (Terry Weekes did a lot of short material,",0.9867509314790367,368
2209,Having seen," a Grendel (of Mahogany which happens in a dense section,"," pretty much every script imaginable (Terry Weekes did a lot of short material,",0.1781082758679986,368
2210,Having seen," pretty much every script imaginable (Terry Weekes did a lot of short material,"," the movie ""Scarlett"" andworried knowing what might be to come",0.0085612062830478,368
2211,Having seen," mainly films about other great animated films, in spite of it's genre they attributed"," a Grendel (of Mahogany which happens in a dense section,",0.8086426556110381,368
2212,Having seen," mainly films about other great animated films, in spite of it's genre they attributed"," the movie ""Scarlett"" andworried knowing what might be to come",0.9953121377620845,368
2213,Having seen," a Grendel (of Mahogany which happens in a dense section,"," the movie ""Scarlett"" andworried knowing what might be to come",0.18666948215104642,368
2214,1 How is," she so frantic whenever she gets back from the exile? Could this explain his """, it appropriate for Franco to put in a movie so transparently forced to phony heights,0.0039466388407164,369
2215,1 How is," it they don't cut every scene using a flat head), they stop for good", it appropriate for Franco to put in a movie so transparently forced to phony heights,0.0023086463916116,369
2216,1 How is, it that a seemingly completely unknown Miyazaki film can almost turn into a masterpiece from, it appropriate for Franco to put in a movie so transparently forced to phony heights,0.9936090374249035,369
2217,1 How is," she so frantic whenever she gets back from the exile? Could this explain his """," it they don't cut every scene using a flat head), they stop for good",0.0016379924491047998,369
2218,1 How is, it that a seemingly completely unknown Miyazaki film can almost turn into a masterpiece from," she so frantic whenever she gets back from the exile? Could this explain his """,0.989662398584187,369
2219,1 How is, it that a seemingly completely unknown Miyazaki film can almost turn into a masterpiece from," it they don't cut every scene using a flat head), they stop for good",0.9913003910332918,369
2220,The episodic version, of Louis Jacaranda's childhood fantasy Altering the Dark is much better., of Friday the 13th has given me goose bumps here and there. But sadly,0.9875584272667766,370
2221,The episodic version, of Friday the 13th has given me goose bumps here and there. But sadly, with a grueling two-hour story is a little hard to recommend.<|endoftext|>,0.0023632276570425,370
2222,The episodic version, of Friday the 13th has given me goose bumps here and there. But sadly, bears no resemblance to the first - set in Greece much of the actual TV-,0.0029666316113435,370
2223,The episodic version, of Louis Jacaranda's childhood fantasy Altering the Dark is much better., with a grueling two-hour story is a little hard to recommend.<|endoftext|>,0.9899216549238191,370
2224,The episodic version, of Louis Jacaranda's childhood fantasy Altering the Dark is much better., bears no resemblance to the first - set in Greece much of the actual TV-,0.99052505887812,370
2225,The episodic version, with a grueling two-hour story is a little hard to recommend.<|endoftext|>, bears no resemblance to the first - set in Greece much of the actual TV-,0.000603403954301,370
2226,The plot of this, highly recommended and absolute revising is one Javier Masivoljc (Richard Do, film is happening in this sparsely-populated highland' election town in,0.9750718828290702,371
2227,The plot of this, highly recommended and absolute revising is one Javier Masivoljc (Richard Do, film is primarily meant to please those who prefer to view fantasy films rather than reality,0.9973604197148236,371
2228,The plot of this, magnificent film is well conceived. The structure is well placed. Its only weakness is, highly recommended and absolute revising is one Javier Masivoljc (Richard Do,0.0006099939346311256,371
2229,The plot of this, film is happening in this sparsely-populated highland' election town in, film is primarily meant to please those who prefer to view fantasy films rather than reality,0.022288536885753298,371
2230,The plot of this, magnificent film is well conceived. The structure is well placed. Its only weakness is, film is happening in this sparsely-populated highland' election town in,0.9756818767637013,371
2231,The plot of this, magnificent film is well conceived. The structure is well placed. Its only weakness is, film is primarily meant to please those who prefer to view fantasy films rather than reality,0.9979704136494547,371
2232,...that,'s just wayworth it!<br /><br />If you love western,'s actually good 2/10<|endoftext|>,0.0007483363151549183,372
2233,...that,'s just wayworth it!<br /><br />If you love western,"'s the good thing. Well Raptors fans, don't get me wrong it's",0.01693218946456898,372
2234,...that,'s just wayworth it!<br /><br />If you love western, all except the people that died in the plane being fired upon.<br /><,0.9947094232775272,372
2235,...that,'s actually good 2/10<|endoftext|>,"'s the good thing. Well Raptors fans, don't get me wrong it's",0.016183853149414062,372
2236,...that,'s actually good 2/10<|endoftext|>, all except the people that died in the plane being fired upon.<br /><,0.9939610869623723,372
2237,...that,"'s the good thing. Well Raptors fans, don't get me wrong it's", all except the people that died in the plane being fired upon.<br /><,0.9777772338129582,372
2238,After a day at work," I'm so annoyed with myself that I start watching them again and again, hoping",", he drags off his band, and keeps going home after a chest ac",0.009839485399424999,373
2239,After a day at work,", he drags off his band, and keeps going home after a chest ac",", falling asleep to this mess, and after flashing my wife a couple of times",0.0007626112201252,373
2240,After a day at work,", he encounters Mrs. Ebright as she works out this huge solo project that",", he drags off his band, and keeps going home after a chest ac",0.9964679777622223,373
2241,After a day at work," I'm so annoyed with myself that I start watching them again and again, hoping",", falling asleep to this mess, and after flashing my wife a couple of times",0.0106020966195502,373
2242,After a day at work,", he encounters Mrs. Ebright as she works out this huge solo project that"," I'm so annoyed with myself that I start watching them again and again, hoping",0.9866284923627973,373
2243,After a day at work,", he encounters Mrs. Ebright as she works out this huge solo project that",", falling asleep to this mess, and after flashing my wife a couple of times",0.9972305889823475,373
2244,Jamie Fox,x Christopher Walken Michelle Pfeiffer Corey Feldman Penn Josie Lane,x's flawed projects. He cares only about Miki. A lot. The,0.993814326648135,374
2245,Jamie Fox,"x (akaefully mentally handicapped,oa) whom played the role of their",x's flawed projects. He cares only about Miki. A lot. The,0.0087089220178314,374
2246,Jamie Fox,x is terrific in this film. Windsor May has the director's eye and charm,x's flawed projects. He cares only about Miki. A lot. The,0.9983265174669214,374
2247,Jamie Fox,x Christopher Walken Michelle Pfeiffer Corey Feldman Penn Josie Lane,"x (akaefully mentally handicapped,oa) whom played the role of their",0.9851054046303035,374
2248,Jamie Fox,x is terrific in this film. Windsor May has the director's eye and charm,x Christopher Walken Michelle Pfeiffer Corey Feldman Penn Josie Lane,0.004512190818786399,374
2249,Jamie Fox,x is terrific in this film. Windsor May has the director's eye and charm,"x (akaefully mentally handicapped,oa) whom played the role of their",0.9896175954490899,374
2250,Jamie Foxx,", a) starring in this film.<br /><br />b) which",). Is this a mistake that will widen the window of opportunity for three other attractive,0.9936463739722967,375
2251,Jamie Foxx,", a) starring in this film.<br /><br />b) which",", what a scruffy loner. This sci-fi movie should never",0.9965350718121044,375
2252,Jamie Foxx,", a) starring in this film.<br /><br />b) which"," is totally mind-numbingly awful, but Jim Gordon is still hugely effective",0.8863900005817413,375
2253,Jamie Foxx,). Is this a mistake that will widen the window of opportunity for three other attractive,", what a scruffy loner. This sci-fi movie should never",0.0028886978398077,375
2254,Jamie Foxx," is totally mind-numbingly awful, but Jim Gordon is still hugely effective",). Is this a mistake that will widen the window of opportunity for three other attractive,0.1072563733905554,375
2255,Jamie Foxx," is totally mind-numbingly awful, but Jim Gordon is still hugely effective",", what a scruffy loner. This sci-fi movie should never",0.11014507123036309,375
2256,"Well, i can and", will do better... UNLESS things are REALLY NICE.<br /><br," will copy Luthor into this movie. Even though i understand ""halfred"" is",0.0054076509550214,376
2257,"Well, i can and"," will copy Luthor into this movie. Even though i understand ""halfred"" is", will put into words how extremely complicated this movie is. Ice Cube sticks his hands,0.00026559067191550003,376
2258,"Well, i can and"," will try and stay there with this one. ""DAD COG"" ("," will copy Luthor into this movie. Even though i understand ""halfred"" is",0.9969173194840553,376
2259,"Well, i can and", will do better... UNLESS things are REALLY NICE.<br /><br, will put into words how extremely complicated this movie is. Ice Cube sticks his hands,0.0056732416269369,376
2260,"Well, i can and"," will try and stay there with this one. ""DAD COG"" (", will do better... UNLESS things are REALLY NICE.<br /><br,0.9915096685290339,376
2261,"Well, i can and"," will try and stay there with this one. ""DAD COG"" (", will put into words how extremely complicated this movie is. Ice Cube sticks his hands,0.9971829101559707,376
2262,This is the first time I ever," saw IMDb edit this golf movie, per The Movie that followed, that I"," heard of Napolean, in French.<br /><br />One comment showed",1.534214243290033e-05,377
2263,This is the first time I ever," watched, but I watched it with 2.5 on COST!<br"," heard of Napolean, in French.<br /><br />One comment showed",0.9898087158799174,377
2264,This is the first time I ever, got to see a movie of such a unique psycho quality. The acting was excellent," heard of Napolean, in French.<br /><br />One comment showed",0.9946473613381386,377
2265,This is the first time I ever," watched, but I watched it with 2.5 on COST!<br"," saw IMDb edit this golf movie, per The Movie that followed, that I",0.9897933737374844,377
