,prompt,chosen,rejected,diff,source_index
393,I saw this movie when i, was in a dancing class in high school. I confess that I amazed myself from," was 11- I knew who was in, and I loved shooting animals (I",6.312131881702765e-05,393
394,This is a really dumb," film, but it works ok. I just cannot stand the list of ""wh"," movie. There's nothing interesting about the characters, and the plot is so predictable",1.5662459190899985e-05,394
395,Imagine you're," sorry, Warden, when you first sighted Manes in the mirror do not", imagining the life of a soprano and the ponderous and often confusing process,0.0008586437907069997,395
396,Sloppily," turn the Bee's Heart's turning to his daughter, some invisible object with a"," seems to be struggling to pull off delivering the horror to the audience, nothing happens",0.0056105932453647004,396
397,Dysfunctional family goes, through a costume change plot in the summer of 1973. Ironically this CGI ~ a," to Europe for a weekend or two before taking the bus, Santa Claus is already",0.00026777479797599965,397
398,If you're after," some atmospheric soundtracks and a Parisian beauty, then Look For Juney", a low-budget horror/STILMATtrap time-trip movie with a,0.9936363454908133,398
399,"As others have noted, this movie", is primarily a spoiler. I kept watching until I saw it and was seriously blown, gets thrown together though relatively little of the actual production techniques where it barely works.,0.9676982476375996,399
400,Artemesia takes, serious cock bump ups first to calm everyone down and then wins the big time (," exception to this pornographic garbage, little bit of nudity is presented and either the boat",0.9982990355347284,400
401,"The acting is good, the women"," are believable and acted even better. You would think that ""Lucifer"" would"," are pretty decent, and Gary is a fantastic comedienne. Just no chemistry and",0.015977442264556996,401
402,An awful film!, It's dated but all the best of that happen done by the directors along with, <br /><br />I think if Rematzi had actually made the,1.2138101737900085e-05,402
403,What did the," Japanese catch up with me?"" Halbert Stewart did cry, at first at first", viewer expect? And why did the director manage to outdo his friend? 0,0.0045671155676245,403
404,This flick was," Google Among The Stars, responsible for the widescreen re-creating of"," pretty much an ""ought finding"" only because the scriptwriters wanted to keep it",0.9915885140653699,404
405,When I saw the," new ""Regina"" DVD, I was about to jump from bed to bed"," DVD box artwork, the story of these three knights was not expanded on the screen",0.0111259456025436,405
406,I was disgusted by this movie,", so i went with my own twelve month old brother to see it. I","... the acting isn't spectacular, the acting isn't OK. The only good",1.8101447494700063e-05,406
407,I didn't think the French could," pull this from the whitest border movie most Americans have ever seen. But,"," go that far.""...And then he abruptly ends it and winds up imprisoned for",0.9890564658562654,407
408,It figures this, ad by the system programme was'spammy'. Bruno Sparube can draw, hotel is situated old because it renovated so many hotel rooms. It is not a,0.0093352015828714,408
409,Any time a movie is so, funny it gives your eyes a look down. The film leaves you rocking your heads," weak, to blame bad actors for Samuel L. Jackson's films will spoil the",0.9975907182088123,409
410,2 stars for Kay, Lane and Buster Keaton. Original credit goes to Robert Jeaffet.<|endoftext|>," Morgan, nearly the only reason to buy it, which is a great twist.",0.0012964058551006002,410
411,"Wow, the"," thriller ""Surprise"" is really fantastic with Iris marrying Alana for only the"," only people the cast had answers to were certain comrades are so far away, that",0.9975872861687094,411
412,The competition for, the best scene is above average; the chemistry of Holden is best there. And," the best movie was cordialty. In girlish Dracula (1968), we",0.0022472739219667748,412
413,I read, the speech I can control the mood. Jackass and Flash are the only characters," about this for an age, but I've heard nothing else. I was reach",0.9862865119357593,413
414,"When converting a book to film,", usually I have to admit that this type of filmon doesn't work so perfectly, HBO's Gift Of Fate continued to send cheap shots (hint hint hint hint,0.0093226850731298,414
415,One of the most disgusting films, I can think of.<|endoftext|>, of all time. This is just a bad film not a good one. I,0.0008379725622945001,415
416,I realize that living in the Western, West might be depressing for some people but in my mind it is a real joy, Hemisphere is a life full of problems that are identified 98 percent of the time in,0.018117427825927734,416
417,That's what," we actually want to watch, not all that much commentary lays right on the screen", true naiveté get their  so magnificently behind all this mah,0.001179218292236217,417
418,The only thing, that stole my breath was this. You've gotta love that movie because there been, I could think of that wasn't very good was who exactly brought that hurt puppy,0.9930115146562459,418
419,"A stale ""misfits-","warrior"" movie company suit gets executed off screen with an atomic bomb. (","y school"" atmosphere, and and with that, I find myself sickeningly",0.00027727172710000005,419
420,I used to LOVE," those towers of Russia, and Inti Thomasson. But now I can", fun late night shows when I was in college. I could see it in the,0.00018656253814686163,420
421,Mad Magazine may have a lot of, potential as a WWE documentary and it still offers a lot of talent and talent (," ties to their former, but sadly, the book did not have that kind of",0.9977719798334874,421
422,Before I comment on this movie,", it may have helped me hear this movie. As I like to rate films"," and watch my 14 year-old daughter take part, its hard to know more",0.0105014150030911,422
423,"There are bad movies, terrible movies",. The big ones are inactive masochism and movies that are free from," and so they can have kind of an uproar about them in the audience, but",0.0006869726348668001,423
424,How could, any film be made without the attention to detail that the films presents on screen., Allen Nelson ever have failed? For those of you who can raise a hand to,0.012059807777404785,424
425,When I was at the movie, theater when they filmed 'The Reunion' I said 'what the hell.," people poked fun on me and once again speaking so lame, blurb of the",0.9941764739342035,425
426,This movie is not in anyway," good, it is boring and amateurish. That supposed love story tone seemed to", made for those who like gore or no gore hit. The worst I've ever,6.976188159999851e-07,426
427,Blonde and Bl,"onde's love story is, for most people, blatant misogyny somehow depicted with things","onde Jordana star Morgan Freeman, and shoots an mute scene in the Vatican.",0.0005228932714090001,427
428,This has got to go, counter to the opinion of many times that it is mainly about the Argentine production company, back to those days when makeup artists had limited the amount of subjects that would be,0.9925644104368984,428
429,Warning: Avoid this super duper,. Great storyline. Sci Fi effects abound! - A great Poe work. -, cheesy spoof classic with bad acting from a couple of weirdos from its thesp,0.005668158759363,429
430,I was required to watch the movie, with my potato prepare on by way of my buddies backyard and we laughed throughout it," ""Snow White and the Seven Dwarfs"" because the director John Engstrom wanted",0.9938395153731109,430
431,I was looking," forward to watching the movie with my dad, and so I decided to at least", forward to HBO's Vanishing Point for that reason.<br /><br />,0.042534589767456055,431
432,What is, a Boy Zombie? Was everyone saying that 'Oscar Winning' was for everyone," the use of ghosts in South Sudan? For Jimmy D's sake, there was",0.9872063845396043,432
433,"Sure, I"," kind of saw this for sure and my friend felt ""Just totally right"" because",'m just not interested in Acapulco. They don't pick up a,0.9975516120903194,433
434,Add to the list of caricatures," that me too love; everyone's just a hypocrite or boss, but hey"," - piella, Stassi's portrayal of Cuba, Rosa Yulín's",0.9954424473107792,434
435,Even thought I'm not the," right person to comment, Sakurai has acting skills that are very impressive. The"," person to write what is rubbish then I would have applauded the director, ressent",0.9908564677461983,435
436,Generally over rated movie, as we are looking at it. Available in high quality Blu-ray negative....,. We have contributed so many comments to other websites and websites. Perfect story..,0.010680377483368031,436
437,"Ok, first the good:", rewatch the previous episodes of that serial before you judge for yourself.<br /, Return to the streets? That's way too predictable and happenstancey.,0.9947477462119423,437
438,I watched this movie for a," few laughs 90 minutes ago, :-( I mean, I did save it for"," very predictable story involving the IV family, the mental institution visits to their vacation home",9.615265298600073e-06,438
439,I don,'t think I'd see one this bad for far too long. Sure it's,'t think this movie would give much of a support to a movie as it didn,1.8653983715900065e-05,439
440,This show is painful to watch...," The everybody calls, but in the end they,"" Madison and Trelkir"," It stilted, and just doesn't know how to get to the screen",1.8774182535700036e-05,440
441,I'll admit,", I found the movie interesting enough to watch it twelve or eighteen times. I"," that this is a worthless film, due mostly to the standard of what happens around",0.9976069013355301,441
442,What I hate about," the movie: University classes. To me, it's a realistic portrayal of a"," this show is that it doesn't really help us in anything, if you've",0.9978515140246601,442
443,"Well,"," as many anime franchises have done, here we have Hellsing.<br /><", the thing with this movie just scratches the surface. Avoid it and only enjoy the,0.010789073945488701,443
444,This was disappointing., As always - MY EXTEST at starting a movie. You know the sequel is, I expected much more from this movie and it is worth waiting for.<|endoftext|>,5.981826689099943e-06,444
445,One thing," is always ""the soundtrack"", and this is a good opportunity. My favorite is", that bothers me about the movie budgetary requirement is that it investigates the budget gap without,0.9953984559979291,445
446,(SPOILERS IN, GLorye den Dare establishes awaaay too...*cheerful laugh," SCRIPT]: In Scary Movie, instead of chasing around like a pack of",0.004830002784729004,446
447,Overall an extremely, short feature from minsnowatch we focused on the discovery that Jedi Master T, sad ending for no particular reason.<|endoftext|>,0.0001641680719331,447
448,This game was made by Sega.," I believe this was the first ""Provenza"" game it was released in", So why did I get this kick? Perhaps it is hard to say thanks to,0.005532264709472878,448
449,We don't have this, many choice of films. We have hundreds of others of films to choose from.<," problem anymore."" <br /><br />In 1939, Jews were appointed as",0.9766837684437633,449
450,** HERE BE, SOME MORE SUPPORT PRACTICES FOR BASIS AND the SPONSORS BLOG, GUYS FOR TRAVELING! it's seriously *****some *****story,0.9845873928861693,450
451,Just a stilted," American flair. While this is a sophisticated film without backbone, Mina does a",", confusing ambush, it is even worse than the Dirty Harry sequel.The humble",0.0059737687115557,451
452,"This is an ""anth","ology from the sky"" movie with an interesting conclusion.<br /><br />","ology"" of a botched mental service. Americans sue again and again for Carole",0.9977561540436001,452
453,(Spoil,"ers!) In fact, although the girl had a pearl necklace, it turns out","ers: don't ask questions) That choice, were my only reason to watch",0.0073728434508666,453
454,If you've ever been harassed on, the streets by other people or paid attention to girls going when she doesn't call," your way to work, you know that this type of negative experience is bad and",0.005173324549105,454
455,An old, film about slavery in the day 3rd century never got off the ground.<br," fashioned chestnut aside, Kiki is hoarded as one of the worst villains",0.0002898238599300999,455
456,"Already his first claim, that desires"," equals certainty, is refuted in the film's final passage, when his love for"," are real, and therefore understood by voters.<br /><br />Big problem",4.126416752110002e-05,456
457,This film is, undoubtedly one of the most visually stunning movies ever made. And while I just recently, supposed to be a good satire of white privilege. The laughs come from people who,0.998386465362273,457
458,This movie had the, same delightful charm and taste for meaning this was good entertainment about Julia and Matt from," look of The 7th Atrocitus, the 40s horror masterpiece, so",0.9962022579275073,458
459,"Admittedly, I", had a hard time picking up Love Actually when I found out the title didn't, would have resented this program if the creators of the show had to ruin their,0.0003743764827959,459
460,Wow.," There are plenty of heart-warming moments but nod to Ned's tale well,",<|endoftext|>,0.0022588372230529785,460
461,I was lured to see this movie," because I liked Runner-Up,which is about a monster who repeals its"," because a man hailed it as a ""Charlie Wilson"" movie, while the audience",0.007673816056922099,461
462,"Wow, a movie about NYC politics",.<br /><br />Then this happens...<|endoftext|>," that ""won"" at Cannes as well. Ichikawa himself obviously got upset when",0.0003081345930696,462
463,> What a dud,.<|endoftext|>,". You might expect it to be full of performance, all but one. I",2.9015762265800034e-05,463
464,Don't get me, started on the way they state that you can't pull it off without having Jack, started with the Black and White version alone. This movie doesn't have much so,0.0013263517757877,464
465,I can't, believe I'm never able to get to see the film. I'm so really," get quality under 100. The characters are shallow, the girls suck, the settings",0.00019410101231180003,465
466,Yesterday was, my first viewing of JC again. I originally had expected him to be a standout," nominated for something important, I'll tell you something else: it wasn't 2004",0.9874614719301462,466
467,i don't," understand, the talent, the ambition... it just goes to show the incredible talent", let him manage to finish this tongue-in-cheek slapstick aside and,0.9851268786005677,467
468,A lot of death happens in the," day, but if care and water are dying like they do at this great film"," movie, and I was actually attached to a lot of it. I did get",0.9977022784296425,468
469,My title above," I remember it only as being ""Comparisons"".Anyway I wanted to see this"," says that the story is full of good character actors, clever acting, dribbling",0.9912391663528979,469
470,For those who'd," like to beached miners to Tamarr, the village is Sargent Dur", like to throw in a Grand Canyon staircase! <br /><br />I,0.0035402374342084,470
471,The Invisible Man," for example), which examines transformation on the brink of total invisibility; and """,","" which incidentally stars Takashi Miike as a mysterious android who trains captured soldiers",0.0022485852241516113,471
472,One could wish, that i could go straight to the end of this movie.Which is what this, to have proved something differently -- something positive than this story was beyond me. *,0.0049401986179874,472
473,I get to," text, thank you for inviting me into your iron shows chum and cheesy dun"," sneak up and say bad stuff to my roommate - who is not, apparently """,0.9878716581151821,473
474,(some, brains!) but the guys ang o no way! should prove something but i'm," idiots didn't believe me), and the story and the characters are predictable.<br",4.382780753069994e-05,474
475,Leave it to, someone who can pull off an outrageous horror/suspense work without inducing any sort, me. Return it to me. EXT. Texas Farm Phase -- EFFECTS,0.9944332820596173,475
476,Going into this movie you," get the feeling that you are falling for Jean Michaels. The plot is right,",'ll realise the point with it although it's watchable and in the right it,0.9885162049904466,476
477,This is the kind of movie that, all young snobs can relate to.<br /><br />With all the, you can turn into a series of spinoff films and shows a downward spiral of,0.9914985736832022,477
478,"Within the realm of Science Fiction,", Outer Space is a spectacular tale that descends in the realm of Dramatic Drama," the Soviets were able to construct satellites, launch rockets capable of delivering milk to the",0.0064768195152283825,478
479,I don't normally, select films these days and the subject matter is not that worthy of a bunch of," like to see Less Than Zero comments, because they always reminded me of the bad",1.2895208783500001e-05,479
480,"Unfortunately, one"," of the bigger ones is Time Salyers, a... well, it's", star for Samuel L. Jackson</br /><br />The Hunter (G,0.0007017673924565,480
481,<br /><br, />The brilliant thing about this horror flick is that it journeys into the minds of, />(The highlights of the film were: that silly scene where they see Frank,0.9975214189616963,481
482,Other than some neat special effects,", nothing else can have become as plain and the rest is mystery from start to", there wasn't much that really stood out. Another problem seemed to be the editing,0.0007597916410305001,482
483,I love special effects,", but having seen these many today it's difficult to comment. Bush ""pop","."" Overall a rather low comedy, but with the attractive Lee Poire at the",0.9957399428240024,483
484,The buzz for, 'O waterfalls' is where audience participation will come in. The movie seems," many decades could have been shot as a show about a basketball freak; again,",0.9859648213023321,484
485,This movie is worth watching if you,'re into House of Horrors basics. You wouldn't even need a credit card, really need the bittersweet feeling of angst that the movie left me with during the,0.00011569261550914423,485
486,Shortly after seeing," Jamie Foxx in Ali Porte, he received a call from Maggie (Cal"," Haruhi on TV with his costume, his male colleagues ordered him to carry",0.9554821364581585,486
487,"Another violent, angry fantasy from Paul", Selick can be cute and Gerstein forces the viewer to register some sarcastic humor, Schrader as warped and resentful antihero in Uwe Boll's neo-,0.029325783252716064,487
488,To describe this film," (in the same order/continuity) without having a cheesy, simple story", is to translate the definition horror film observes in this genre I think in the words,0.9920894908718764,488
489,That's what I, got.<br /><br />This is not Pollyanna on film. It," always said ""had better show"". I don't think they gave Jennifer Lopez an",0.9974582730792463,489
490,I rarely make these comments but, if you think Holden's countless films about the basic problems faced by our society can," I feel sorry for them, you have got to be careful when you comment genuinely",0.9930983809754252,490
491,This picture started," off there as an homage to Ben Affleck, this was based on Frank Sin"," making sense in 1940. However, this is modern day Germany and the air raid",0.00024021742865449995,491
492,C'mon guys, and kill as many other no-olds as you can mix up here. They,", do you think anyone can suggest a more interesting way to play some game than",0.0049005364417099,492
493,"Okay, now what","? That's quite an impressive piece of acting, and it's worth seeing just","??? <br /><br />Shockingly, the movie feels like an experiment",0.9947601049207151,493
494,I saw this, psychopathically open sea log from out in central Europe at a carnival. I, movie a long time ago and I still think it is one of the great evils,0.0008261136244983001,494
495,When I ordered this from, Walmart.com; they told me it was AMAZING!!!! And then, RKO about 80 minutes ago I finally got a chance to see it at the,0.9831019891425967,495
496,I cheer for, the two main characters... [e.g.] the one in the comic book, America.<|endoftext|>,0.00027984380722034796,496
497,For anyone craving, humanity's magic these days - see the Lady in white or Yellow. This movie," ""The Cuff of a Bow"" see you sooner or later.<br /",0.0024034976959228516,497
498,"Besides being boring, the scenes were"," disjointed at times, and one major scene involving the dog holding another dog"," deliberate. Even though everything was distracting, the film really needs some source material to",9.750947357000349e-07,498
499,For the first couple, months I liked - there wasn't anything they didn't like. Then there was, of minutes you like the facade of the play a little more perfect than the film,0.0036642116028816,499
500,I LOVED the Apprentice for, me. It was very professional. I think I won Rookie Heart and I only, her Son G. Wieden more than I loved the only one: Olivia,0.00023543834686279297,500
501,I bet you Gene Simmons and Vincent,"e Minnelli would, but Omni would be priceless!!!<|endoftext|>", Price did something like this a couple of times back at the same time. If,0.014028310775756836,501
502,I can't stand most reality, show over-ideas that don't suit the type of TCM sitcom!," shows on cable anymore. I want to rent a movie, but this part of",2.5365909095800008e-05,502
503,One has to wonder if at any," time these pieces didn't strike a chord with audiences as well. The film """, point during the investigation they actually took a chance they would break into the jewels.,0.9957015712279826,503
504,Joc,hester talks about getting a child into shock by Donnie Dworkin about his,"arious Player...directing by Ian Donaldson, and the movie takes place on",0.0007394552230833851,504
505,Poorly written conspiracy drama, about an astronaut abandoned on land after reading a complete nosy examination of a history,. It's about time the movie that was set in 2004 when the supposed plot,4.76656714460007e-06,505
506,I don't give much credence," to what there is of a collapse of high expectations around the film, but the"," to Leo, as Fuller Bacon had already made me believe in himself. Go watch",0.9877858788240703,506
507,The cliché of, putting a total stranger into the picture doesn't really bother me--it just would, Western heroes experiencing tragedy when they are given any chance. The movie was based on,0.0029398330952972005,507
508,The Good Earth is," also funny. The entire cast goes for some pretty outlandish stunts, people have thoughts"," not for everyone, but if you're looking for something boring to watch then you",0.9916988164186477,508
509,The Good Earth is not, because everyone else is racist or sexist or something like that (although this actor and," a complete, boring affair. Why it started out as intriguing, good drama is",0.9868811005726456,509
510,A couple of farmers struggle in life, because they sell their land to milking corks and buffalo hunts. The guy, as people given wealthy or important needs. The film tries to entertain viewers by having,0.9822243056260049,510
511,Luise Rainer received an Oscar," for her performance in ""Ancient Walk in Russia,"" for being the only person in", nomination for Best Supporting Actress in this year's Gothic Horror Theater category. She holds,0.00019741058349620477,511
512,Well I'm, sure someone at the future museum would just like to see it again someday.<|endoftext|>, not entirely sure where Roger's story is gonna take us. Even though I understand,0.0142763459589332,512
513,The Good Earth,", Buddy Holly, with an illustrious cast includes Miles Davis' Jesus Slavak:","."" The secir he places in the police station on Halloween. CAN'T",0.9954582732170821,513
514,"Well, what was fun... except"," instead of playing him, deciding who made his boss, and giving him the time"," it took awhile, not a lot of care, of course. I barely got",0.0009883989114314001,514
515,Amazing. That's what, makes FMON different than any of the others. However there's something about this,'s really great about this show unless you want to share your love of LOST,0.0004106760025024414,515
516,This movie could be, the beginning stage of anything. There are so many scenes but this was the beginning," better. It's more fun to watch, more enjoyable, more colorful, more",0.9937289401423187,516
517,I desperately want to give this movie, a smirk all through the writing.<|endoftext|>," another thought, let alone another exploitation flick if there isn't something plausible that could",0.9807008290663362,517
518,This movie had the potential to, be one of the greatest Hollywood movies of all time. Sure there would be many, be great and forced a couple idiots in charge of it because being so old is,0.9969990153913388,518
519,Oh dear lord.," I had to screw the selected, jaded couple off and just wait it out", This movie is rubbish. How can i possibly love this movie for my own reasons,0.0011285209911875002,519
520,Spirit of a murdered high school," classmate. Featuring a cameo of school's leading man, Mr. Lovett,"," student. In the next two femme bruegas, Murnau ends",0.9922566688619553,520
521,With all the excessive violence,", Dick Grayson happily gets used to it, seems to be 4 or 5 times",", one might ask why the protagonists were subjected to this. It fails to make",0.0223567044304218,521
522,The director states in the Behind, the Music video that it seemed like the film was made at the end of the," the Scenes reel for this film, that seems sad that only this kind of output",0.0016480917693116,522
523,Scarecrow is, still one of the best villains in the film. You know he isn't bad," supposed to be the leader of this film, overbearing and often insulting (i",0.9982831635861659,523
524,This movie is so agg,"olent that the Mexican Crazies chase it to the wall. However,","recating, but it is also boring, uninteresting and full of opportunities for",0.0162166489753872,524
525,Holy @,"Sydney is great.<br /><br />The sound is similar,","Teen Flashbill"" or this one. <br /><br />The film",0.003365814685821533,525
526,I saw this not, long ago and do not remember much. It looks genuine and have a real good," over the weekend and saw nobody else going Grim, but I was about 17 when",0.8366678059101105,526
527,WOW, (LOVED IT) THE LATEST MOVIE in the series.<br,! Where is this in all of this nonsense? Is anyone even going to MAKE,0.9982794476673008,527
528,Perhaps one of the," most promising of the Spielberg films, do not anyone expect that a pillbox film", problems I have with this story is that it seems to appeal to the status quo,0.9979451003018767,528
529,"First off,"," I have two choices, flips first, and follows that leads to a series of", see the most supremely inept Sarn as Eve. I don't think there,0.0052983359782957,529
530,Let's face," it, every formula is different. There are just so many ways to be better"," it, most movies either suck, none are rated R. is just a comedy",0.0088199667516164,530
531,I've gotta say, Mr. Arquette's like that himself. I hope the end is not,", there are some things that will put this series floundering into non-",0.0063318497268483,531
532,I'm watching this, movie tonight and I kept thinking it completely cheesy.....and it really wasn't so, for the next two weeks so unfortunately it won't get to zero more.<br,0.9939192607998848,532
533,"Wow, what can I say","? This reason that I was willing to give up, all for potential for the",". Everyone who could use a word like this has a job. In fact,",0.9815520932897925,533
534,A far as B,"ollywood in general, King Donal Bollywood directs the rest of the feature films","ollywood money goes, it has to go out the window.<br /><br",0.9872020160546526,534
535,"Okay, 'enjoy", the line' You can't always make stylish films with a daring cinematic style.<,' actually has a look to it.<|endoftext|>,0.9819034291431307,535
536,I purchased this," adaptation from my camcorder, the result is fighting (because of the massive"," on eBay, and his name wasn't on it, it had engraving",0.0005399095825850998,536
537,This was an, innate ambition I had at the time and reiterated it to my wife and she put," interesting movie, but I was only going to watch it once anyway considering it has",0.9971930108149537,537
538,Creep is the story of, a simple little boy. Hope we will all just pine for it's tep, a happy couple whose relationship move quickly following death of a truly horrible killing. Ass,0.0007583498954772949,538
539,The London, gang of Color veterans has never been better.<br /><br />As they," people and the more shocking elements of the entire plot follow, but what strikes me",0.0014063119888305664,539
540,The potential," labels of music are not conveys what the composer was trying to work here,"," of the video movie doesn't work, due to the quality differences between James Ale",0.0063862927490845,540
541,I'll keep this short,"...anthem...sorry, this review is really there. Oh, wait.",". For all you Canadians not smart enough to remember this recent ""when the last",0.004301184089854301,541
542,I was so disgusted by, all of the cuts or resizes that I felt compelled to have the video taken," the PP and stars of this movie, let me tell you, if they want",5.1252602133900036e-05,542
543,Absolutely laughable film., But he will never get a 6 year old audience to see Jack the Ripper, Anyone that paid close attention to the changes for this one probably must have seen this,6.746558938200051e-06,543
544,Yet another," nice aside. <br /><br />Favorite scene in the film, quickly"," example. When you're a beginner in this world, whether the rugged or the",0.007471621036529652,544
545,!!!!! OF COURSE THERE,'S NO WAY THIS SHOW CAN PASS! I was truly impressed with this show,'S TWO BEAR LAWS  LIQUIN ACTING WITH BIG,0.9838342303410172,545
546,......in a horror movie,""". That's your movie for me. If you are comparing it to Savage Ro"," without the killing, which is truly an caught-all paraphrase of the end",0.9912044252268969,546
547,Okay I must say, I had stumbled onto this movie anyway. I loved the idea of a family drawing, that Jim Carrey is alright in his own little (but don't let me,0.9864373793825508,547
548,"Please,"," cause, she could kill you and then show you how to become a STAR."," please see, DO NOT EXTERMINATE THIS FILM OR ANYTHING else",0.0015517566353082002,548
549,This film is a perfect example," of agency. Quantitative, low-trust character control over the situation forcing this", of what is to come one day (since in 19th century England the pre,0.0006017088890075684,549
550,Basically what we have here, is an anti-Mormon-inspired muppet. His goofy surrealistic aesthetic, is really an embarrassing ending. Luckily I won't wreck myself by finding out how,2.0478852093299988e-05,550
551,"Creep - ""Your journey termin",ates in the darkest of a lake  what's out (or out),"ates at your base, Nelson Hobson, while your somewhat vague friend Sage in",0.0149383689276874,551
552,I just rented Creep and, want to know what happened um.....so I watched it and it just put me, the movie is just to-the-end screen cause you have to watch it,0.9951237353961916,552
553,This is quite, possibly the greatest movie to have ever been made. For five or six minutes go," a gross misunderstanding of what this movie is about, it just really occurs that only",0.9976212818291968,553
554,All logic goes straight out," the window for this action-fest, it appears that COM did fine work on"," of the drone) that the video footage was one route to summit, the side",0.9816225585527718,554
555,I was really, confused as to WHY MANY MINUTES OF HARRY HAUS was being, disappointed. I like the storytelling but the movie just didn't feel right. The,1.989520387730005e-05,555
556,I was sadly disappointed,.<br /><br />After the blockbuster 'Harry Potter Part II': Mr, to have Wade Dickson allow this film to exist with such a talent.,1.715379766999538e-07,556
557,"Honestly, I went to see the", movie. So yeah I knew that I would probably like Sam Whale's character and," peepee, and then ate it.<br /><br />Although the only",0.9706042343750598,557
558,I am compelled to, keep this one back with the item early next year. Mr.witte is, say we must NOT load the Jericho on an obscure film list at all. You,0.9935047454200684,558
559,This film different,iates itself very successfully from every other film I've seen. There are subtle variations,. I actually found the nudity much worse than the way it was presented. The,0.9983976920484567,559
560,After what I thought," was an excellent film, I was down. Seriously, I don't get what"," was better than season one, the sequel is worse - confusing to watch, dreadful",6.738002412000018e-06,560
561,The original movie,", located in Greenwich Village, was basically a get-rich-quick scheme to",", without the daylight scenes, had always been an issue. The film wasn't",0.0020210667280481,561
562,"This film, like the first one",", is not really taught, so they don't know what they're getting into",", was based on very little story material.<br /><br />The result",2.5950139388399972e-05,562
563,I bought this adaptation because," it did not have the super mystical qualities to make me feel, and the creator"," it made me feel sick to my stomach. Unfortunately, the final shot of the",0.0009370911866426001,563
564,Brilliant,! A memorable pro-American and is the only piece of Jinny's life,"ly discovering which direction he once wanted, but he always did it eight syllables",0.996877504978329,564
565,Before I go, onto harder plot twists for you to determine where you were going and didn't empower, onto the next segment of this couple: 1954 WHO WERE HEARING?,0.0098107419908046,565
566,Really bad,"...not able to be shot...take it with a knife...though yes,",!!<|endoftext|>,2.0231585949700005e-05,566
567,Listening, Point: being born to be hobbled by the poor family are the characters they," to Sex, and And Why She Odes Him So Anymore: Over Instead",0.4281227488536388,567
568,This is not a," ""pretty-girl"" movie) but a ""pretty-girl-indie", masterpiece but even that misses the mark. It has very little to do with and,0.010848764504771699,568
569,"First of all, Jon Bon"," Jovi is pretty much the only one who doesn't joke when he says,"," Jovi's performance as Ismail, the so-called 22-year-",0.994470759993419,569
570,Hi folks<,br /><br />I have discovered that people (and it seems like a,"br /><br />This IS a warning sequence, then some minor scenes of",0.9901261162012815,570
571,This movie isn't very good,. And remember this ENJOY it whether you liked it or not. I,", but at least it's not at ALL like what you have in mind for",0.0030149779631756003,571
572,This movie," lays everything at the very start, with an ending simple but very powerful as Christopher", is great <br /><br />Slick faced comedies. Melissa Pe,0.0003539919853210449,572
573,The last, Virginia teen flick to become your unlikely Kurt Russell lecture hall has to be atyp," two deficiencies are the people in the editing, and music. <br /><",0.2300211115507409,573
574,"Ugh, what can I say",? Do other puppetmasters and aficionados of the screen. They are artistic, for Tommen Neuwirth? ('Wolf Kid' is alone in,0.9935789571609348,574
575,I only rented this because i," saw Reinhard Badner's film (in which he's in murky), and", do not know about it. It is really by far the worst movie i have,0.0027222623466514,575
576,John Carpenter,'s Texas Chainsaw Massacre: Resurrection outsmart<|endoftext|>,'s Bruce Lee take on the War of the Worlds). 25th century British manufacturers,0.001218557357787975,576
577,Thanks for killing the franchise with," the following movie.You started off with winning a championship by taking people,and"," this trash.Special mention goes to Gene Wilding as 1938 Southampton, who cut",0.00030469067860400007,577
578,"This ""Debuted"" today"," is a masterful, informative glimpse into a real life past, of an American",", it holds the final vestige of its greatness. Even the terrible, drunken",0.0018066763877868652,578
579,This movie is one, action movie. Nice for whatever cliché I'm looking for..woody stabsy, of Hollywood movies that you aren't sure what you're watching. It seems that,0.9978711056755856,579
580,This movie was very very," moving, I felt director PIA does not take sides with a man unless he"," well made, spectacularly done. It made you wanna pull your hair out again",3.9279460907204466e-05,580
581,The same difficulty I have with," subverting all other fanfictions. If flawless is this story, then whatever"," literally every film I've seen since ""The Bahamas"" are lifted from Trey Parker",0.892342325183563,581
582,The producers made a big mistake," by trying to incorporate voter-voting things, with the exception of this one", going on Aroma without realising! I say not to take anything lightly -,4.009273834520001e-05,582
583,"Must every good story be ""","thetrod""(Sybil Stitt manages to make 80's-ish little","placed"" where The Princess Will Save the World: unless there is now a nation",0.0021948814392088734,583
584,I like musicals but as a," cinema I can easily judge whether it's worthwhile. But to think again though,", comedy and not one of them is quite right.<|endoftext|>,0.993630520766601,584
585,"Well, I saw this movie",", so I know that I stumbled across it. Had people thought of it as", on DVD last year and I was still shocked. Henry Winkler plays Dr.,0.995961384382099,585
586,It's not like I have overwhelmingly," positive reviews about the Castlevania series, but I do. And the Cast"," negative feelings for the movie, but I needed something in there that might lure.",0.9967889935942367,586
587,I saw this," film at the European Broadcasting Union, here in Greece, too. It contained excellent"," movie wrong (initially), and thankfully I believe people of my age aren't",0.0009603500366212048,587
588,It's, understandable that Video Board Command (VBC) representatives would get involved to develop these, a hefty amount of gold... some of it breaks right? <br /><,0.00034856796264637335,588
589,It's hard to believe," that this film has no use in the real world, but I believe it was", that even the part of the movie where he meets an old acquaintance of sorts who,0.00019308866467330002,589
