,prompt,chosen,rejected,diff,source_index
397,Amateur, Jesse kicks ass. I think he's the nicest filmmaker I've ever seen," journalist of the week"" who showed segments of politics outside the classroom.<|endoftext|>",0.0064353346824646,26
398,Amateur, photographer Jean Reno painted a picture that really captured some viewers at home. In the," journalist of the week"" who showed segments of politics outside the classroom.<|endoftext|>",0.006357550621032826,26
399,Amateur,"ize"".<br /><br />The leads are comfortable, funny, and", versions have Ben White and Trent Alvino.<br /><br />On the,0.9831944573670626,26
400,Amateur, Jesse kicks ass. I think he's the nicest filmmaker I've ever seen, versions have Ben White and Trent Alvino.<br /><br />On the,0.9832127559930086,26
401,Amateur, photographer Jean Reno painted a picture that really captured some viewers at home. In the, versions have Ben White and Trent Alvino.<br /><br />On the,0.9831349719315768,26
402,Amateur, Jesse kicks ass. I think he's the nicest filmmaker I've ever seen,"ize"".<br /><br />The leads are comfortable, funny, and",1.8298625946044922e-05,26
403,Amateur,"ize"".<br /><br />The leads are comfortable, funny, and", photographer Jean Reno painted a picture that really captured some viewers at home. In the,5.948543548572882e-05,26
404,Amateur, Jesse kicks ass. I think he's the nicest filmmaker I've ever seen, photographer Jean Reno painted a picture that really captured some viewers at home. In the,7.778406143177374e-05,26
405,OK its, my favorite in the series with Johansson's readelf who is a weird mess, been a while.I've heard some complaints about how imitating Karsugi,0.9966353615745903,27
406,OK its, still growing and definitely our favorite kind of Sci-Fi epic action entertainment now and, been a while.I've heard some complaints about how imitating Karsugi,0.9967064699158074,27
407,OK its," a bit too easy to categorize as anything but anime, at times it is", been a while.I've heard some complaints about how imitating Karsugi,0.9931208333000542,27
408,OK its, being in Tel Aviv. I feel this movie is about two really good ghosts., been a while.I've heard some complaints about how imitating Karsugi,0.9966296991333368,27
409,OK its, been a long time since I've shared such a tale and this one was enough, been a while.I've heard some complaints about how imitating Karsugi,0.9965619286522271,27
410,OK its, still growing and definitely our favorite kind of Sci-Fi epic action entertainment now and, my favorite in the series with Johansson's readelf who is a weird mess,7.110834121704102e-05,27
411,OK its, my favorite in the series with Johansson's readelf who is a weird mess," a bit too easy to categorize as anything but anime, at times it is",0.003514528274536133,27
412,OK its, my favorite in the series with Johansson's readelf who is a weird mess, being in Tel Aviv. I feel this movie is about two really good ghosts.,5.662441253551087e-06,27
413,OK its, my favorite in the series with Johansson's readelf who is a weird mess, been a long time since I've shared such a tale and this one was enough,7.343292236317023e-05,27
414,OK its, still growing and definitely our favorite kind of Sci-Fi epic action entertainment now and," a bit too easy to categorize as anything but anime, at times it is",0.003585636615753174,27
415,OK its, still growing and definitely our favorite kind of Sci-Fi epic action entertainment now and, being in Tel Aviv. I feel this movie is about two really good ghosts.,7.67707824705921e-05,27
416,OK its, still growing and definitely our favorite kind of Sci-Fi epic action entertainment now and, been a long time since I've shared such a tale and this one was enough,0.00014454126358021124,27
417,OK its, being in Tel Aviv. I feel this movie is about two really good ghosts.," a bit too easy to categorize as anything but anime, at times it is",0.0035088658332825817,27
418,OK its, been a long time since I've shared such a tale and this one was enough," a bit too easy to categorize as anything but anime, at times it is",0.0034410953521729626,27
419,OK its, being in Tel Aviv. I feel this movie is about two really good ghosts., been a long time since I've shared such a tale and this one was enough,6.777048110961914e-05,27
420,Some films that you pick up for, a rental before viewing them turn out to be gems. The movie isn't necessarily, widescreen presentation (although there are also films that will be RAWRAWED,0.009363174438476674,28
421,Some films that you pick up for, a rental before viewing them turn out to be gems. The movie isn't necessarily," an old UC distribution, however it still hits rock bottom re-releases.",0.9975051836809145,28
422,Some films that you pick up for, a rental before viewing them turn out to be gems. The movie isn't necessarily," each season see themselves more like Janus Vs. The Devil or Dragon Kid,",0.9831728953868152,28
423,Some films that you pick up for, a rental before viewing them turn out to be gems. The movie isn't necessarily," it are not really funny, especially when you watch this one first, where you",0.9961610701866448,28
424,Some films that you pick up for, a rental before viewing them turn out to be gems. The movie isn't necessarily," the first time, and then couple them together for a chuckle. Well, this",0.00017714500427246094,28
425,Some films that you pick up for, widescreen presentation (although there are also films that will be RAWRAWED," an old UC distribution, however it still hits rock bottom re-releases.",0.9881420092424378,28
426,Some films that you pick up for, widescreen presentation (although there are also films that will be RAWRAWED," each season see themselves more like Janus Vs. The Devil or Dragon Kid,",0.9738097209483385,28
427,Some films that you pick up for, widescreen presentation (although there are also films that will be RAWRAWED," it are not really funny, especially when you watch this one first, where you",0.9867978957481681,28
428,Some films that you pick up for," the first time, and then couple them together for a chuckle. Well, this", widescreen presentation (although there are also films that will be RAWRAWED,0.009186029434204213,28
429,Some films that you pick up for," each season see themselves more like Janus Vs. The Devil or Dragon Kid,"," an old UC distribution, however it still hits rock bottom re-releases.",0.014332288294099299,28
430,Some films that you pick up for," it are not really funny, especially when you watch this one first, where you"," an old UC distribution, however it still hits rock bottom re-releases.",0.0013441134942696002,28
431,Some films that you pick up for," the first time, and then couple them together for a chuckle. Well, this"," an old UC distribution, however it still hits rock bottom re-releases.",0.997328038676642,28
432,Some films that you pick up for," each season see themselves more like Janus Vs. The Devil or Dragon Kid,"," it are not really funny, especially when you watch this one first, where you",0.0129881747998297,28
433,Some films that you pick up for," the first time, and then couple them together for a chuckle. Well, this"," each season see themselves more like Janus Vs. The Devil or Dragon Kid,",0.9829957503825427,28
434,Some films that you pick up for," the first time, and then couple them together for a chuckle. Well, this"," it are not really funny, especially when you watch this one first, where you",0.9959839251823723,28
435,I received, a check from him as a gift happiness. Do you still like animals? Patient, it because of the enormous flow and when it was released it ruined their reputation.,0.9974768583197147,29
436,I received," this a track in some watering hole when I was just 6, every 1910 California", it because of the enormous flow and when it was released it ruined their reputation.,0.9907675210852178,29
437,I received, mine before graduation and was lucky enough to catch it this summer. Someday I, it because of the enormous flow and when it was released it ruined their reputation.,0.9983009521383794,29
438,I received," nothing special, so I can't really give it a 10 but I look forward", it because of the enormous flow and when it was released it ruined their reputation.,0.997940403642133,29
439,I received," this movie and returned the following year. The acting was good. However, a", it because of the enormous flow and when it was released it ruined their reputation.,0.9981792990583926,29
440,I received, a check from him as a gift happiness. Do you still like animals? Patient," this a track in some watering hole when I was just 6, every 1910 California",0.006709337234496848,29
441,I received, mine before graduation and was lucky enough to catch it this summer. Someday I, a check from him as a gift happiness. Do you still like animals? Patient,0.0008240938186647728,29
442,I received," nothing special, so I can't really give it a 10 but I look forward", a check from him as a gift happiness. Do you still like animals? Patient,0.0004635453224183239,29
443,I received," this movie and returned the following year. The acting was good. However, a", a check from him as a gift happiness. Do you still like animals? Patient,0.0007024407386779785,29
444,I received, mine before graduation and was lucky enough to catch it this summer. Someday I," this a track in some watering hole when I was just 6, every 1910 California",0.007533431053161621,29
445,I received," nothing special, so I can't really give it a 10 but I look forward"," this a track in some watering hole when I was just 6, every 1910 California",0.007172882556915172,29
446,I received," this movie and returned the following year. The acting was good. However, a"," this a track in some watering hole when I was just 6, every 1910 California",0.007411777973174827,29
447,I received, mine before graduation and was lucky enough to catch it this summer. Someday I," nothing special, so I can't really give it a 10 but I look forward",0.0003605484962464489,29
448,I received, mine before graduation and was lucky enough to catch it this summer. Someday I," this movie and returned the following year. The acting was good. However, a",0.00012165307998679431,29
449,I received," this movie and returned the following year. The acting was good. However, a"," nothing special, so I can't really give it a 10 but I look forward",0.0002388954162596546,29
450,I have not," read Lord Of The Rings The Two Towers, but I know a fair bet that"," heard about it. If someone had, I would probably see it.""<|endoftext|>",0.0565182534046471,30
451,I have not, slept so hard in forty-eight years of the rascally triple aperture at," heard about it. If someone had, I would probably see it.""<|endoftext|>",0.9948018644936383,30
452,I have not," lived a night in which this film did not make the cut."" (9/"," heard about it. If someone had, I would probably see it.""<|endoftext|>",0.0031439657323062004,30
453,I have not," heard about it. If someone had, I would probably see it.""<|endoftext|>"," seen it, I have only seen the brown version every two years and I am",0.0021388063323683998,30
454,I have not," heard about it. If someone had, I would probably see it.""<|endoftext|>", watched Looney Tunes lately. PLEASE!! I will NOT be showing this spoil,0.0022167703136801997,30
455,I have not, slept so hard in forty-eight years of the rascally triple aperture at," read Lord Of The Rings The Two Towers, but I know a fair bet that",0.9382836110889912,30
456,I have not," read Lord Of The Rings The Two Towers, but I know a fair bet that"," lived a night in which this film did not make the cut."" (9/",0.0533742876723409,30
457,I have not," read Lord Of The Rings The Two Towers, but I know a fair bet that"," seen it, I have only seen the brown version every two years and I am",0.0586570597370155,30
458,I have not," read Lord Of The Rings The Two Towers, but I know a fair bet that", watched Looney Tunes lately. PLEASE!! I will NOT be showing this spoil,0.0587350237183273,30
459,I have not, slept so hard in forty-eight years of the rascally triple aperture at," lived a night in which this film did not make the cut."" (9/",0.9916578987613321,30
460,I have not, slept so hard in forty-eight years of the rascally triple aperture at," seen it, I have only seen the brown version every two years and I am",0.9969406708260067,30
461,I have not, slept so hard in forty-eight years of the rascally triple aperture at, watched Looney Tunes lately. PLEASE!! I will NOT be showing this spoil,0.9970186348073184,30
462,I have not," lived a night in which this film did not make the cut."" (9/"," seen it, I have only seen the brown version every two years and I am",0.0052827720646746006,30
463,I have not," lived a night in which this film did not make the cut."" (9/", watched Looney Tunes lately. PLEASE!! I will NOT be showing this spoil,0.0053607360459864,30
464,I have not," seen it, I have only seen the brown version every two years and I am", watched Looney Tunes lately. PLEASE!! I will NOT be showing this spoil,7.796398131179995e-05,30
465,"..Oh wait,"," yes I'm sorry, I didn't get a ticket.<br /><br", did the child kill those gays because they have to be gay? hadn't the,0.016306709963828298,31
466,"..Oh wait,"," this movie's why. In that, asking the owners to help this movie """," yes I'm sorry, I didn't get a ticket.<br /><br",0.7446649204939604,31
467,"..Oh wait,"," yes I'm sorry, I didn't get a ticket.<br /><br", there are some good times to film this movie. When the loud music is clear,0.007743353024125099,31
468,"..Oh wait,"," yes I'm sorry, I didn't get a ticket.<br /><br", this whole piece of nonsense is totally ridiculous... <br /><br />Strike,0.019759782764595,31
469,"..Oh wait,", that's my favorite.><br /><br />For my part because i," yes I'm sorry, I didn't get a ticket.<br /><br",0.9763713013380766,31
470,"..Oh wait,"," this movie's why. In that, asking the owners to help this movie """, did the child kill those gays because they have to be gay? hadn't the,0.7609716304577887,31
471,"..Oh wait,", there are some good times to film this movie. When the loud music is clear, did the child kill those gays because they have to be gay? hadn't the,0.008563356939703198,31
472,"..Oh wait,", did the child kill those gays because they have to be gay? hadn't the, this whole piece of nonsense is totally ridiculous... <br /><br />Strike,0.0034530728007667,31
473,"..Oh wait,", that's my favorite.><br /><br />For my part because i, did the child kill those gays because they have to be gay? hadn't the,0.9926780113019049,31
474,"..Oh wait,"," this movie's why. In that, asking the owners to help this movie """, there are some good times to film this movie. When the loud music is clear,0.7524082735180855,31
475,"..Oh wait,"," this movie's why. In that, asking the owners to help this movie """, this whole piece of nonsense is totally ridiculous... <br /><br />Strike,0.7644247032585554,31
476,"..Oh wait,", that's my favorite.><br /><br />For my part because i," this movie's why. In that, asking the owners to help this movie """,0.2317063808441162,31
477,"..Oh wait,", there are some good times to film this movie. When the loud music is clear, this whole piece of nonsense is totally ridiculous... <br /><br />Strike,0.0120164297404699,31
478,"..Oh wait,", that's my favorite.><br /><br />For my part because i, there are some good times to film this movie. When the loud music is clear,0.9841146543622017,31
479,"..Oh wait,", that's my favorite.><br /><br />For my part because i, this whole piece of nonsense is totally ridiculous... <br /><br />Strike,0.9961310841026716,31
480,You have to admire," those parts, too! That move is brilliant! The road I stopped to stop"," them because they deserve who, they deserve this film, it is a very sad",0.995850162114948,32
481,You have to admire, it indeed for what it was. It was really cool to see teenagers making wild," them because they deserve who, they deserve this film, it is a very sad",0.995697335805744,32
482,You have to admire, Charlize Theron. It's been said many times that she dazzles us," them because they deserve who, they deserve this film, it is a very sad",0.9956720634363593,32
483,You have to admire, her. It must have been pointless on her part because she's such a complete," them because they deserve who, they deserve this film, it is a very sad",0.0010192429181188002,32
484,You have to admire," Adam Levine's Hell Angels, and I salute Stephen Strange for his latest remake of"," them because they deserve who, they deserve this film, it is a very sad",0.9959842725656927,32
485,You have to admire," those parts, too! That move is brilliant! The road I stopped to stop", it indeed for what it was. It was really cool to see teenagers making wild,0.00015282630920399054,32
486,You have to admire," those parts, too! That move is brilliant! The road I stopped to stop", Charlize Theron. It's been said many times that she dazzles us,0.00017809867858875617,32
487,You have to admire," those parts, too! That move is brilliant! The road I stopped to stop", her. It must have been pointless on her part because she's such a complete,0.9948309191968293,32
488,You have to admire," Adam Levine's Hell Angels, and I salute Stephen Strange for his latest remake of"," those parts, too! That move is brilliant! The road I stopped to stop",0.0001341104507446289,32
489,You have to admire, it indeed for what it was. It was really cool to see teenagers making wild, Charlize Theron. It's been said many times that she dazzles us,2.5272369384765625e-05,32
490,You have to admire, it indeed for what it was. It was really cool to see teenagers making wild, her. It must have been pointless on her part because she's such a complete,0.9946780928876253,32
491,You have to admire," Adam Levine's Hell Angels, and I salute Stephen Strange for his latest remake of", it indeed for what it was. It was really cool to see teenagers making wild,0.00028693675994861945,32
492,You have to admire, Charlize Theron. It's been said many times that she dazzles us, her. It must have been pointless on her part because she's such a complete,0.9946528205182406,32
493,You have to admire," Adam Levine's Hell Angels, and I salute Stephen Strange for his latest remake of", Charlize Theron. It's been said many times that she dazzles us,0.00031220912933338507,32
494,You have to admire," Adam Levine's Hell Angels, and I salute Stephen Strange for his latest remake of", her. It must have been pointless on her part because she's such a complete,0.9949650296475739,32
495,THE ZOMBIE," -theermault show, circa 1978 look a little worse,Arthur opted to"," (1939), written by John Ryders, a young California Jew,",0.002973914146423451,33
496,THE ZOMBIE," INTO DUTCH games have never been more divine. You see, the reason"," (1939), written by John Ryders, a young California Jew,",0.007072925567627064,33
497,THE ZOMBIE, video games. Also a Japanese remake  kindly released on a video collection item," (1939), written by John Ryders, a young California Jew,",0.0045400261878966175,33
498,THE ZOMBIE, WINDFULLY CARTOONS dish makes a perfect birthday killer anime," (1939), written by John Ryders, a young California Jew,",0.007655203342437855,33
499,THE ZOMBIE,", HAHAHAHA!!!! I was freaking out, the fourth part was hilarious!!"," (1939), written by John Ryders, a young California Jew,",0.007227063179016224,33
500,THE ZOMBIE," INTO DUTCH games have never been more divine. You see, the reason"," -theermault show, circa 1978 look a little worse,Arthur opted to",0.004099011421203613,33
501,THE ZOMBIE, video games. Also a Japanese remake  kindly released on a video collection item," -theermault show, circa 1978 look a little worse,Arthur opted to",0.0015661120414731666,33
502,THE ZOMBIE, WINDFULLY CARTOONS dish makes a perfect birthday killer anime," -theermault show, circa 1978 look a little worse,Arthur opted to",0.004681289196014404,33
503,THE ZOMBIE,", HAHAHAHA!!!! I was freaking out, the fourth part was hilarious!!"," -theermault show, circa 1978 look a little worse,Arthur opted to",0.0042531490325927734,33
504,THE ZOMBIE," INTO DUTCH games have never been more divine. You see, the reason", video games. Also a Japanese remake  kindly released on a video collection item,0.0025328993797304467,33
505,THE ZOMBIE, WINDFULLY CARTOONS dish makes a perfect birthday killer anime," INTO DUTCH games have never been more divine. You see, the reason",0.000582277774810791,33
506,THE ZOMBIE,", HAHAHAHA!!!! I was freaking out, the fourth part was hilarious!!"," INTO DUTCH games have never been more divine. You see, the reason",0.00015413761138916016,33
507,THE ZOMBIE, WINDFULLY CARTOONS dish makes a perfect birthday killer anime, video games. Also a Japanese remake  kindly released on a video collection item,0.0031151771545412377,33
508,THE ZOMBIE,", HAHAHAHA!!!! I was freaking out, the fourth part was hilarious!!", video games. Also a Japanese remake  kindly released on a video collection item,0.002687036991119607,33
509,THE ZOMBIE, WINDFULLY CARTOONS dish makes a perfect birthday killer anime,", HAHAHAHA!!!! I was freaking out, the fourth part was hilarious!!",0.00042814016342163086,33
510,A woman asks," me, ""What is history?"" (""So I remember...essay!"")",": ""What had happened to you during my time at work?"" George asks.",0.010716272518038701,34
511,A woman asks," me, ""What is history?"" (""So I remember...essay!"")", the friend of her friend if the man that bore her dared to become a jerk,0.0112392127048224,34
512,A woman asks, for name. The man replies. She gives him the name Esther. the woman," me, ""What is history?"" (""So I remember...essay!"")",0.9700637059286237,34
513,A woman asks," me, ""What is history?"" (""So I remember...essay!"")",", ""Why you spoiled me? You ruined my spirit baby."" She says,",0.011962001968640801,34
514,A woman asks," some tasks (Daniel, who I am not counting at this turn of the comedy"," me, ""What is history?"" (""So I remember...essay!"")",0.002298641949891999,34
515,A woman asks,": ""What had happened to you during my time at work?"" George asks.", the friend of her friend if the man that bore her dared to become a jerk,0.0005229401867836998,34
516,A woman asks, for name. The man replies. She gives him the name Esther. the woman,": ""What had happened to you during my time at work?"" George asks.",0.9807799784466624,34
517,A woman asks,": ""What had happened to you during my time at work?"" George asks.",", ""Why you spoiled me? You ruined my spirit baby."" She says,",0.0012457294506021,34
518,A woman asks," some tasks (Daniel, who I am not counting at this turn of the comedy",": ""What had happened to you during my time at work?"" George asks.",0.0130149144679307,34
519,A woman asks, for name. The man replies. She gives him the name Esther. the woman, the friend of her friend if the man that bore her dared to become a jerk,0.9813029186334461,34
520,A woman asks, the friend of her friend if the man that bore her dared to become a jerk,", ""Why you spoiled me? You ruined my spirit baby."" She says,",0.0007227892638184001,34
521,A woman asks," some tasks (Daniel, who I am not counting at this turn of the comedy", the friend of her friend if the man that bore her dared to become a jerk,0.0135378546547144,34
522,A woman asks, for name. The man replies. She gives him the name Esther. the woman,", ""Why you spoiled me? You ruined my spirit baby."" She says,",0.9820257078972645,34
523,A woman asks, for name. The man replies. She gives him the name Esther. the woman," some tasks (Daniel, who I am not counting at this turn of the comedy",0.9677650639787317,34
524,A woman asks," some tasks (Daniel, who I am not counting at this turn of the comedy",", ""Why you spoiled me? You ruined my spirit baby."" She says,",0.0142606439185328,34
525,"Really, I"," like this movie, amongst other things. It stars twins Emily and Angela. They"," debated with Childish Gambino about it more or less, and heard that the",0.008971571922302357,35
526,"Really, I", had to sit through the entire movie to fully appreciate the humor. I found the," debated with Childish Gambino about it more or less, and heard that the",0.00889819860458374,35
527,"Really, I"," debated with Childish Gambino about it more or less, and heard that the", felt like I've seen some really bad stuff before.<br /><br />,0.988847338478081,35
528,"Really, I"," was at the screening last weekend in Cabin In The Woods, and my friend Sarah"," debated with Childish Gambino about it more or less, and heard that the",0.007525205612182617,35
529,"Really, I", think I'm overdue for a look back at these scenes in a lightened leather," debated with Childish Gambino about it more or less, and heard that the",0.005860447883605957,35
530,"Really, I"," like this movie, amongst other things. It stars twins Emily and Angela. They", had to sit through the entire movie to fully appreciate the humor. I found the,7.337331771861688e-05,35
531,"Really, I"," like this movie, amongst other things. It stars twins Emily and Angela. They", felt like I've seen some really bad stuff before.<br /><br />,0.9978189104003834,35
532,"Really, I"," like this movie, amongst other things. It stars twins Emily and Angela. They"," was at the screening last weekend in Cabin In The Woods, and my friend Sarah",0.00144636631011974,35
533,"Really, I"," like this movie, amongst other things. It stars twins Emily and Angela. They", think I'm overdue for a look back at these scenes in a lightened leather,0.0031111240386964,35
534,"Really, I", had to sit through the entire movie to fully appreciate the humor. I found the, felt like I've seen some really bad stuff before.<br /><br />,0.9977455370826648,35
535,"Really, I", had to sit through the entire movie to fully appreciate the humor. I found the," was at the screening last weekend in Cabin In The Woods, and my friend Sarah",0.001372992992401123,35
536,"Really, I", had to sit through the entire movie to fully appreciate the humor. I found the, think I'm overdue for a look back at these scenes in a lightened leather,0.003037750720977783,35
537,"Really, I"," was at the screening last weekend in Cabin In The Woods, and my friend Sarah", felt like I've seen some really bad stuff before.<br /><br />,0.9963725440902637,35
538,"Really, I", think I'm overdue for a look back at these scenes in a lightened leather, felt like I've seen some really bad stuff before.<br /><br />,0.994707786361687,35
539,"Really, I"," was at the screening last weekend in Cabin In The Woods, and my friend Sarah", think I'm overdue for a look back at these scenes in a lightened leather,0.0016647577285766602,35
540,I rented this movie about 3, weeks ago and just sat through it. We sat through it the entire night., months ago. I can already picture Frisbee sinking to death with me.,0.9977098317467609,36
541,I rented this movie about 3, weeks ago and just sat through it. We sat through it the entire night.," years ago when I was 10 years old, and just came up for a viewing",0.00026422739028930664,36
542,I rented this movie about 3, weeks ago and just sat through it. We sat through it the entire night., times and I was about to... Lock-Down!!<br /><br,0.9946544682607056,36
543,I rented this movie about 3,"-4 years ago, and it was an easy choice (save the first rental", weeks ago and just sat through it. We sat through it the entire night.,0.0003727078437805176,36
544,I rented this movie about 3, weeks ago and just sat through it. We sat through it the entire night.," years ago though. I don't know if it was race or sex, but",0.9886687379330398,36
545,I rented this movie about 3," years ago when I was 10 years old, and just came up for a viewing", months ago. I can already picture Frisbee sinking to death with me.,0.9974456043564716,36
546,I rented this movie about 3, times and I was about to... Lock-Down!!<br /><br, months ago. I can already picture Frisbee sinking to death with me.,0.0030553634860553004,36
547,I rented this movie about 3,"-4 years ago, and it was an easy choice (save the first rental", months ago. I can already picture Frisbee sinking to death with me.,0.9980825395905414,36
548,I rented this movie about 3," years ago though. I don't know if it was race or sex, but", months ago. I can already picture Frisbee sinking to death with me.,0.0090410938137211,36
549,I rented this movie about 3," years ago when I was 10 years old, and just came up for a viewing", times and I was about to... Lock-Down!!<br /><br,0.9943902408704163,36
550,I rented this movie about 3,"-4 years ago, and it was an easy choice (save the first rental"," years ago when I was 10 years old, and just came up for a viewing",0.0006369352340698242,36
551,I rented this movie about 3," years ago when I was 10 years old, and just came up for a viewing"," years ago though. I don't know if it was race or sex, but",0.9884045105427505,36
552,I rented this movie about 3,"-4 years ago, and it was an easy choice (save the first rental", times and I was about to... Lock-Down!!<br /><br,0.9950271761044861,36
553,I rented this movie about 3," years ago though. I don't know if it was race or sex, but", times and I was about to... Lock-Down!!<br /><br,0.005985730327665799,36
554,I rented this movie about 3,"-4 years ago, and it was an easy choice (save the first rental"," years ago though. I don't know if it was race or sex, but",0.9890414457768203,36
555,:Spoilers:<,"br /><br />The world we live in is heading towards a dangerous,",br /><br />What General Kioro did not know is that perhaps,0.0518460136372596,37
556,:Spoilers:<,br /><br />SPOILERS: I initially expected a lot of unintentional,br /><br />What General Kioro did not know is that perhaps,0.0086647712159902,37
557,:Spoilers:<,br /><br />What General Kioro did not know is that perhaps,br /><br />/least important thing: Crappy cop-hero,0.0016184364212677,37
558,:Spoilers:<,br /><br />No pun intended. I had hoped for a movie about,br /><br />What General Kioro did not know is that perhaps,0.0027453412767499998,37
559,:Spoilers:<,br /><br />SPOILER ALERT: Bodybuilders are sared,br /><br />What General Kioro did not know is that perhaps,0.0030829708557576,37
560,:Spoilers:<,"br /><br />The world we live in is heading towards a dangerous,",br /><br />SPOILERS: I initially expected a lot of unintentional,0.0431812424212694,37
561,:Spoilers:<,"br /><br />The world we live in is heading towards a dangerous,",br /><br />/least important thing: Crappy cop-hero,0.053464450058527305,37
562,:Spoilers:<,"br /><br />The world we live in is heading towards a dangerous,",br /><br />No pun intended. I had hoped for a movie about,0.049100672360509606,37
563,:Spoilers:<,"br /><br />The world we live in is heading towards a dangerous,",br /><br />SPOILER ALERT: Bodybuilders are sared,0.048763042781502,37
564,:Spoilers:<,br /><br />SPOILERS: I initially expected a lot of unintentional,br /><br />/least important thing: Crappy cop-hero,0.0102832076372579,37
565,:Spoilers:<,br /><br />SPOILERS: I initially expected a lot of unintentional,br /><br />No pun intended. I had hoped for a movie about,0.0059194299392402,37
566,:Spoilers:<,br /><br />SPOILERS: I initially expected a lot of unintentional,br /><br />SPOILER ALERT: Bodybuilders are sared,0.0055818003602325994,37
567,:Spoilers:<,br /><br />No pun intended. I had hoped for a movie about,br /><br />/least important thing: Crappy cop-hero,0.0043637776980177,37
568,:Spoilers:<,br /><br />SPOILER ALERT: Bodybuilders are sared,br /><br />/least important thing: Crappy cop-hero,0.0047014072770253,37
569,:Spoilers:<,br /><br />SPOILER ALERT: Bodybuilders are sared,br /><br />No pun intended. I had hoped for a movie about,0.0003376295790076004,37
570,I've seen all," kinds of unfortunate images posted, but it pains me to say that there were something"," of them, so I will say one thing: DON'T SEE IT.",0.0004966486012563001,38
571,I've seen all, of the other episodes. I'm surprised not I've made this for other V," kinds of unfortunate images posted, but it pains me to say that there were something",0.9909869417315348,38
572,I've seen all," kinds of unfortunate images posted, but it pains me to say that there were something"," sorts of terrible movies, including this crap. There are some very good ones and",0.0005186467897147001,38
573,I've seen all, these movies before and it made me cry.<br /><br />The reason," kinds of unfortunate images posted, but it pains me to say that there were something",0.0037230335874483,38
574,I've seen all, Cupo films and looked at those which contained action sequences in greater detail but Cup," kinds of unfortunate images posted, but it pains me to say that there were something",0.9951156362658368,38
575,I've seen all, of the other episodes. I'm surprised not I've made this for other V," of them, so I will say one thing: DON'T SEE IT.",0.9914835903327911,38
576,I've seen all," of them, so I will say one thing: DON'T SEE IT."," sorts of terrible movies, including this crap. There are some very good ones and",2.1998188458399997e-05,38
577,I've seen all, these movies before and it made me cry.<br /><br />The reason," of them, so I will say one thing: DON'T SEE IT.",0.0042196821887045995,38
578,I've seen all, Cupo films and looked at those which contained action sequences in greater detail but Cup," of them, so I will say one thing: DON'T SEE IT.",0.9956122848670931,38
579,I've seen all, of the other episodes. I'm surprised not I've made this for other V," sorts of terrible movies, including this crap. There are some very good ones and",0.9915055885212495,38
580,I've seen all, of the other episodes. I'm surprised not I've made this for other V, these movies before and it made me cry.<br /><br />The reason,0.9872639081440865,38
581,I've seen all, Cupo films and looked at those which contained action sequences in greater detail but Cup, of the other episodes. I'm surprised not I've made this for other V,0.00412869453430198,38
582,I've seen all, these movies before and it made me cry.<br /><br />The reason," sorts of terrible movies, including this crap. There are some very good ones and",0.004241680377163,38
583,I've seen all, Cupo films and looked at those which contained action sequences in greater detail but Cup," sorts of terrible movies, including this crap. There are some very good ones and",0.9956342830555515,38
584,I've seen all, Cupo films and looked at those which contained action sequences in greater detail but Cup, these movies before and it made me cry.<br /><br />The reason,0.9913926026783885,38
585,I very much looked forward, to this movie as a way to warm my soul to my genre-defying," to this decision,"" said Kathy Kavanagh, Jennifer Penzone Jr., Valerie",0.00011152029037486688,39
586,I very much looked forward, to this movie as a way to warm my soul to my genre-defying, to having this piece released in Hungary. I looked past the ridiculous platinum box he,0.004963040351867676,39
587,I very much looked forward, to this movie as a way to warm my soul to my genre-defying," to this film, especially seeing the look on its face, considering it is a",0.0004488825798034668,39
588,I very much looked forward, to this movie as a way to warm my soul to my genre-defying, to seeing Lewandowski up a notch. His smartness in being at bat with,0.00034892559051524774,39
589,I very much looked forward, to this movie as a way to warm my soul to my genre-defying," to it, it was even more lame even though it was about Luke's funeral",0.9982040862669237,39
590,I very much looked forward," to this decision,"" said Kathy Kavanagh, Jennifer Penzone Jr., Valerie", to having this piece released in Hungary. I looked past the ridiculous platinum box he,0.004851520061492809,39
591,I very much looked forward," to this decision,"" said Kathy Kavanagh, Jennifer Penzone Jr., Valerie"," to this film, especially seeing the look on its face, considering it is a",0.0003373622894285999,39
592,I very much looked forward," to this decision,"" said Kathy Kavanagh, Jennifer Penzone Jr., Valerie", to seeing Lewandowski up a notch. His smartness in being at bat with,0.00023740530014038086,39
593,I very much looked forward," to this decision,"" said Kathy Kavanagh, Jennifer Penzone Jr., Valerie"," to it, it was even more lame even though it was about Luke's funeral",0.9980925659765488,39
594,I very much looked forward," to this film, especially seeing the look on its face, considering it is a", to having this piece released in Hungary. I looked past the ridiculous platinum box he,0.004514157772064209,39
595,I very much looked forward, to seeing Lewandowski up a notch. His smartness in being at bat with, to having this piece released in Hungary. I looked past the ridiculous platinum box he,0.004614114761352428,39
596,I very much looked forward, to having this piece released in Hungary. I looked past the ridiculous platinum box he," to it, it was even more lame even though it was about Luke's funeral",0.993241045915056,39
597,I very much looked forward, to seeing Lewandowski up a notch. His smartness in being at bat with," to this film, especially seeing the look on its face, considering it is a",9.995698928821906e-05,39
598,I very much looked forward," to this film, especially seeing the look on its face, considering it is a"," to it, it was even more lame even though it was about Luke's funeral",0.9977552036871202,39
